step	time	T	T-cg	T-at	Ekin	res	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	lj	lj-tab
147750	147.75	2.45752	2.47525	2.45545	24771.8	0.47249	215.445	212.531	255.645	255.31	174.635	216.108	182.952	256.67	185.146	169.321	387.838	1311.93	313.71	180.314	208.549	198.911	208.823	454.036	394.349	420.605	208.644	156.46	275.355	238.636	227.78	168.215	221.104	205.98	219.56	241.22	209.264	91.4431	79.6784	131.275	17.5828	21.0543	13.08	16.1458	231.713	18.9326	99.3517	62.1192	181.146	149.279	326.204	178.564	228.337	218.394	259.529	116.279	176.366	210.941	247.158	233.134	200.724	389.193	230.298	169.605	429.324	214.836	426.046	199.388	176.17	163.843	129.007	266.119	145.106	1182.79	27.7425	323.13	37.8676	15.0732	259.7	553.41	5681.46	2869.6	4290.38	10921.8	3233.6	2859.9	283.153	2661.97	115.43	18.538	84.1738	29.2514	6270.13	137.968	13612.9	2249.67	2732.67	2863.36	1792.68	448.772	1576.45	493.218	0	0	-622.342	71.675	627.49	856.917	4434.78	1319.37	719.967	57.246	569.853	27504.2	-2845.69
148000	148	2.43994	2.47525	2.43583	24594.6	0.47499	226.474	227.6	296.712	255.616	175.051	216.777	209.818	250.836	205.104	174.273	407.044	1347.01	341.18	190.42	170.417	200.726	202.29	388.071	352.888	390.809	182.718	185.966	298.812	228.902	235.724	170.955	258.335	216.279	193.756	270.198	240.466	68.8446	81.3662	118.718	27.1038	11.0366	30.7914	24.5256	224.014	21.1837	102.597	83.0484	133.652	152.797	302.774	139.522	273.484	239.674	310.156	109.557	139.28	205.278	215.405	176.001	230.968	398.112	217.883	194.634	463.828	232.541	342.654	246.944	159.438	173.95	136.679	204.337	140.633	1210.62	24.3818	390.688	29.9816	31.3453	208.523	519.456	5746.01	2863.86	4121.44	10880.1	3281.45	3097.29	278.435	2568.44	65.7819	14.0248	56.7661	35.7096	6662.47	154.094	13516	1975.65	2715.5	3037.36	1776.39	421.822	1679.55	459.095	0	0	-614.012	114.537	632.926	805.887	4438.15	1321	735.022	65.7196	564.393	27455.4	-2838.13
148250	148.25	2.49582	2.47525	2.49821	25157.9	0.47749	231.301	236.403	304.785	244.612	144.689	222.218	148.865	227.473	186.489	171.138	432.028	1289.62	358.886	194.284	174.589	175.045	193.023	386.296	390.74	393.763	156.49	142.817	254.598	178.119	238.151	176.399	267.966	251.797	186.312	225.108	191.877	108.784	102.658	116.811	25.1272	29.4671	24.0344	16.0649	219.161	21.6597	91.9592	93.0437	142.571	182.111	308.141	197.306	221.883	246.635	260.97	94.3943	132.899	216.706	200.684	176.373	210.377	407.179	166.853	182.499	525.74	234.17	402.041	243.471	136.347	136.606	158.032	240.294	134.285	1077.38	33.1779	324.538	26.5914	27.5022	205.318	499.741	5830.5	2920.22	4389.56	11033.9	3405.68	2888.59	250.452	2498.23	72.2613	20.8472	68.1536	25.8494	6755.28	153.622	13405.3	2253.26	2790.08	2963.72	1833.52	421.344	1645.27	427.984	0	0	-623.939	107.039	638.07	784.265	4411.81	1325.23	737.519	58.5724	604.189	26920.8	-2808.22
148500	148.5	2.51552	2.47525	2.5202	25356.4	0.47999	231.649	197.944	268.907	247.335	146.54	222.044	179.959	255.076	179.332	159.742	436.617	1350.52	348.665	191.188	166.174	231.828	200.69	434.955	349.461	425.464	169.924	184.584	295.73	205.789	221.767	192.913	278.121	206.835	249.746	261.776	235.475	49.4583	91.3617	136.496	25.3946	27.5373	23.5705	30.6548	237.659	23.4226	70.3173	83.9144	167.515	160.116	312.235	132.31	261.677	224.342	259.372	94.9551	168.912	201.615	225.748	163.868	205.175	398.184	192.583	151.307	542.776	212.234	344.627	207.474	146.232	155.19	139.388	208.655	135.004	1183.1	27.8228	359.835	37.3658	34.5203	223.928	508.178	6017.59	3004.54	4361.97	10773	3081.96	2959.41	221.968	2771.05	76.6168	17.7518	73.3859	17.8575	6515.45	141.931	13725.6	2219.79	3063.08	3001.87	1818.51	498.009	1649.86	454.548	0	0	-624.166	105.396	627.933	791.381	4432.9	1322.82	729.801	63.3241	568.609	26662.2	-2800.18
148750	148.75	2.47816	2.47525	2.4785	24979.9	0.48249	216.011	236.483	272.037	260.894	165.537	215.624	188.518	202.528	151.101	169.345	428.617	1320.08	311.26	201.302	188.373	231.801	180.453	414.191	383.704	415.019	162.344	177.581	247.902	166.568	253.692	202.672	214.655	223.765	251.811	259.43	208.987	103.135	88.7558	129.372	19.2904	22.8293	15.3482	20.3942	226.037	23.5514	83.993	84.2823	157.253	158.473	285.147	150.96	232.455	238.426	260.702	124.557	156.829	203.511	227.838	158.298	241.286	393.906	256.18	175.372	468.532	265.642	384.18	188.217	151.437	151.742	142.627	236.171	137.02	1098.76	25.3453	324.739	26.6416	36.9024	221.278	483.308	5756.96	2925.17	4211.19	11201.7	3155.35	2981.77	265.137	2837.95	81.974	22.689	84.2413	39.7235	7042.24	149.12	13301.9	2086.79	2835.64	2845.21	1689.42	489.035	1568.91	448.225	0	0	-621.559	82.0526	626.996	816.418	4405.65	1327.31	787.516	66.9165	558.489	27587.5	-2812.27
149000	149	2.47099	2.47525	2.47049	24907.6	0.48499	218.567	268.914	271.048	235.069	174.839	181.478	168.071	244.681	176.836	156.245	466.243	1344.48	338.899	184.241	222.992	231.023	207.044	409.308	335.019	443.969	193.942	198.096	312.996	190.626	262.73	191.776	245.296	242.858	198.398	221.884	194.447	149.21	57.4787	126.684	15.8717	17.3436	25.7967	33.4453	199.502	9.93268	118.906	95.8556	128.46	153.081	299.198	160.314	259.371	217.442	279.223	116.533	159.063	204.802	216.033	172.64	211.104	441.592	187.63	197.926	438.653	265.818	380.278	195.998	161.939	183.742	170.021	178.268	173.752	1119.35	17.33	357.995	16.5135	18.266	196.767	425.922	5876.27	2778.67	4197.93	11408.6	3191.21	2922.73	237.425	2744.41	86.4908	22.9009	72.1907	35.9362	6750.09	130.379	13805.2	2185.26	3028.39	3052.34	1694.33	445.124	1655.98	415.491	0	0	-625.14	84.5245	640.685	801.446	4413.77	1326.08	762.846	55.6846	598.044	26944	-2785.71
149250	149.25	2.44473	2.47525	2.44118	24642.8	0.48749	250.391	261.203	308.927	245.591	176.951	206.653	169.309	235.581	185.959	179.571	456.459	1383.68	357.558	201.895	201.165	220.708	201.689	433.806	367.739	378.852	155.345	173.611	297.846	180.501	232.479	192.421	254.162	242.332	199.444	228.225	226.458	110.349	71.6641	118.787	20.9221	17.8219	27.5352	19.2011	230.358	10.1908	112.324	74.795	114.119	182.93	292.527	178.059	229.726	238.361	231.207	124.913	187.316	194.248	218.522	182.419	226.999	419.525	189.113	195.296	531.377	247.454	361.143	233.162	156.068	168.069	159.55	214.13	159.723	1199.57	17.9209	374.267	26.23	34.3308	233.015	545.926	5821.53	2939.91	4371.08	11436.6	3271.04	2904.65	289.424	2778.98	107.031	18.9975	68.7887	22.1081	6582.85	129.532	13298.9	2297.42	2868.71	3010.16	1749.03	422.804	1667.46	450.725	0	0	-615.18	67.5522	640.181	834.51	4401.35	1323.12	775.927	66.3034	574.913	27277.8	-2765.67
149500	149.5	2.48629	2.47525	2.48757	25061.8	0.48999	251.427	254.897	291.82	272.168	161.997	219.052	158.128	266.367	194.825	189.46	411.725	1324.29	340.606	188.898	191.461	223.057	197.043	375.784	357.744	381.021	154.31	186.369	276.948	204.328	210.881	150.609	245.477	224.361	252.592	247.771	245.534	81.5779	69.5613	91.7234	24.257	14.9395	33.8524	13.8908	234.242	21.4157	61.7714	108.072	171.28	143.557	256.16	137.073	207.568	222.088	239.365	113.5	192.999	188.749	229.466	159.486	219.818	376.511	174.149	200.358	440.291	270.274	343.402	203.989	122.299	147.314	155.177	217.356	145.348	1094.77	27.4473	335.522	12.2689	28.4725	241.655	465.256	5865.37	2744.87	4446.76	11272.7	3420.54	3062.62	265.57	2727.42	81.4367	26.9262	97.4333	25.7395	6750	122.714	13570.2	2275.87	2794.67	3047.81	1810.7	400.138	1585.03	513.634	0	0	-610.522	106.663	652.794	770.459	4396.05	1321.48	780.1	73.166	565.726	27662	-2763.42
149750	149.75	2.51733	2.47525	2.52222	25374.7	0.49249	204.436	270.769	334.37	266.52	171.981	202.875	168.349	219.232	203.71	161.409	410.095	1291.14	315.185	221.146	199.892	239.279	195.268	452.399	392.413	471.079	161.996	178.971	267.302	223.391	229.749	200.461	252.552	240.592	191.413	182.71	241.873	77.9185	76.3143	125.392	23.0473	19.109	15.1911	24.3775	232.589	24.3541	83.4992	92.883	121.695	168.185	285.457	170.325	250.742	234.591	270.723	109.15	158.38	240.764	228.254	157.892	224.487	415.245	213.383	199.191	499.976	246.591	371.318	252.905	142.55	137.956	126.735	245.034	146.045	1171.75	28.772	353.243	16.2798	17.5413	252.63	558.028	6085.6	2874.73	4560.82	11047.5	3105.14	3085.01	276.145	2890.26	92.5248	14.365	84.006	23.9425	6884.25	118.283	13726	2214.23	3028.49	3108.3	1922.21	435.657	1635.85	378.288	0	0	-607.841	61.3004	647.982	767.291	4436.42	1368.92	792.289	67.7206	589.818	26898.2	-2748.12
150000	150	2.48625	2.47525	2.48753	25061.4	0.49499	254.621	244.151	326.69	230.771	157.454	202.794	149.846	206.533	197.967	150.586	408.592	1330.49	351.316	166.464	214.182	205.295	181.629	418.371	372.532	418.558	161.613	201.701	323.517	208.745	209.727	170.168	238.054	298.69	249.903	220.718	189.165	104.131	90.6463	115.476	27.2261	25.9495	13.7285	11.7716	208.262	15.1821	116.181	69.5007	117.284	147.968	312.184	167.613	236.14	240.88	250.649	104.372	160.231	211.097	236.352	190.958	206.415	403.518	204.738	221.803	475.619	262.932	341.678	259.633	163.943	174.573	129.289	215.798	142.646	1101.14	25.1556	332.555	25.3588	24.8874	254.302	520.422	5813.53	2803.93	4576.94	11346.4	3206.99	2932.07	259.649	2728.73	54.0757	17.1417	84.5991	19.1612	7086.08	122.679	13936.5	2202.44	3022.25	3171.36	1833.18	390.783	1686	437.381	0	0	-618.102	106.959	628.144	748.807	4440.05	1320.57	767.002	63.353	571.491	27166.4	-2766.88
150250	150.25	2.46435	2.47525	2.46309	24840.7	0.49749	240.878	254.787	275.215	266.208	133.986	230.18	200.471	274.9	162.333	165.153	388.05	1318.99	363.155	177.828	169.487	216.641	194.637	445.95	373.1	452.78	154.807	165.225	292.571	226.613	268.694	170.335	261.161	245.143	246.612	247.211	239.375	84.6904	86.743	118.764	22.9433	27.1957	20.3429	11.6201	236.58	17.5718	101.055	56.1171	132.293	183.364	308.551	143.936	284.541	253.052	265.148	156.401	208.843	172.861	241.372	206.041	189.742	420.613	190.226	182.588	487.306	237.154	324.659	221.653	157.089	162.59	152.482	241.814	134.276	1215.52	28.7299	368.331	42.5236	26.2814	263.942	544.463	5999.62	2932.34	4381.63	11385.3	3021.52	3028.28	352.262	2795.62	80.9555	17.0988	102.293	26.5768	7179.46	134.875	13470.7	2226.42	3151.9	3114.65	1812.84	495.681	1654.02	488.37	0	0	-615.576	87.9851	639.206	783.486	4441.86	1335.41	764.177	68.6769	568.986	27172.2	-2728.37
150500	150.5	2.47358	2.47525	2.47339	24933.7	0.49999	210.159	233.12	314.446	242.567	148.119	233.728	181.37	265.289	184.337	156.02	451.542	1361.48	329.725	191.262	172.637	211.661	213.938	435.329	345.47	400.856	152.975	177.829	305.894	232.626	226.203	173.049	221.405	224.964	219.325	226.896	221.284	109.806	87.9296	138.423	46.0175	15.944	9.19074	14.7504	237.921	32.8681	91.8527	77.3023	114.632	131.62	343.618	174.275	255.673	249.555	264.677	100.514	174.561	222.762	265.595	232.625	241.069	424.812	178.531	201.06	449.737	252.5	340.708	215.591	158.442	135.415	125.573	206.258	126.399	1173.66	18.6815	355.968	19.2223	23.8899	243.744	503.616	5980.59	2963.22	4425.16	11457.4	3227.62	2953.21	287.046	2845.81	70.6734	33.497	77.7313	25.9567	6920.42	109.981	13932.6	2334.19	2901.49	3152.55	1840.5	469.83	1664.25	438.947	0	0	-620.384	71.5961	629.925	789.134	4427.41	1345.61	740.907	59.8562	572.717	26932	-2736.33
150750	150.75	2.47207	2.47525	2.4717	24918.5	0.50249	204.294	241.147	255.698	222.023	152.312	220.98	177.427	250.206	191.129	168.735	401.799	1299.49	328.973	208.822	198.881	206.66	234.149	450.954	387.125	460.94	152.121	155.746	309.257	195.496	245.097	181.119	216.388	212.357	181.514	254.6	191.018	86.135	130.482	99.6635	15.6247	22.9346	30.8236	8.89321	237.097	29.8615	79.1304	91.4712	153.788	169.661	302.845	140.57	252.129	255.536	255.269	118.116	134.964	192.928	212.714	169.871	164.227	461.281	191.243	218.515	519.246	219.673	374.7	218.233	165.852	140.39	154.701	238.857	169.302	1161.45	28.8149	366.651	36.4891	12.3148	272.519	510.322	6181.43	2829.9	4407.95	11884.3	3410.87	3233.59	274.483	2970.04	77.4326	20.719	55.8055	22.3472	6606.98	139.383	14641.1	2035.03	3107.23	3146.19	1764.94	450.931	1601.85	403.12	0	0	-616.801	90.2564	650.008	761.163	4437.82	1300.55	727.832	56.6296	578.167	26623.1	-2742.54
151000	151	2.49186	2.47525	2.49379	25118	0.50499	243.049	263.853	260.955	295.68	174.703	224.119	151.769	234.779	199.123	185.908	403.776	1361.32	342.624	200.088	185.589	233.401	222.561	461.283	378.661	421.436	183.123	167.361	263.589	226.184	207.792	186.78	211.981	245.532	224.686	237.913	229.632	102.672	83.443	94.8878	31.9964	24.1425	25.1527	28.0474	206.239	29.4573	80.4915	103.868	130.373	168.992	303.308	140.85	238.46	214.949	274.934	99.2566	157.522	161.204	210.979	224.531	206.225	393.321	224.886	178.665	432.666	252.19	389.545	213.18	143.926	138.466	133.208	226.727	153.59	1073.81	28.9084	326.547	22.1815	16.4349	270.196	505.297	6113.46	2956.3	4439.3	11498.6	3181.52	3125.91	297.653	2888.01	93.4782	29.688	64.1404	37.132	6987.24	141.648	13918.1	2532.32	3175.91	3134.53	1726.75	378.883	1656.33	437.653	0	0	-623.909	86.7563	641.052	771.665	4465.29	1350.09	700.844	52.4988	559.996	27168.9	-2732.43
151250	151.25	2.47851	2.47525	2.47889	24983.4	0.50749	272.122	259.796	292.539	280.143	182.457	190.881	174.237	234.832	208.591	203.638	483.739	1332.38	351.598	173.668	186.9	197.692	260.471	437.488	394.569	401.859	177.136	162.376	334.691	180.936	239.693	189.116	188.998	183.188	198.891	224.579	221.79	104.732	58.459	117.402	21.739	24.358	28.3964	20.2991	229.55	28.8938	86.2248	88.5401	123.119	168.131	283.2	138.563	249.529	198.349	242.685	123.023	141.742	183.45	240.73	199.254	206.169	417.261	198.85	171.796	491.063	284.447	376.144	207.619	162.285	169.778	125.515	271.561	127.713	1104.94	29.6447	347.301	26.7598	21.0172	212.69	593.063	6098.94	2820.24	4430.97	11539.9	3340.95	3054.97	266.417	2918.08	64.8076	21.8694	81.6383	46.2257	6830.11	116.83	14074	2379.95	2977.03	2974.44	1899.4	425.847	1600.62	441.279	0	0	-625.745	113.153	646.247	714.023	4406.64	1331.27	728.028	68.867	565.201	27455.9	-2718.62
151500	151.5	2.44322	2.47525	2.43949	24627.6	0.50999	256.093	217.781	283.335	283.578	172.405	190.061	164.462	235.939	208.424	184.212	367.05	1322.29	348.071	204.08	196.871	196.301	206.937	423.671	366.357	450.639	187.268	194.788	235.731	223.485	266.121	196.088	229.154	210.368	229.058	183.595	240.4	87.6332	91.1521	132.486	18.1622	23.7425	28.0806	15.7027	219.364	16.0634	91.1638	101.929	130.587	148.326	283.896	183.411	226.062	269.174	327.892	104.36	179.53	174.056	237.627	169.675	177.651	358.918	209.894	195.37	494.349	218.181	413.291	182.444	150.815	153.986	164.6	211.83	144.292	1142.76	34.6106	312.462	31.2659	19.4663	239.766	447.436	6091.97	3011.39	4239.68	11134.6	3268.3	3040.75	280.595	3076.77	84.5273	30.6376	71.7124	24.2983	7260.96	116.179	14240.5	2473.85	2929.95	3202.83	1926.67	400.986	1662.51	409.646	0	0	-632.057	73.4295	629.552	783.157	4414.83	1335.52	732.322	91.1774	571.951	27282.7	-2698.78
151750	151.75	2.49626	2.47525	2.4987	25162.3	0.51249	248.446	196.919	300.212	294.416	174.208	212.077	185.775	234.022	183.254	167.177	412.183	1340.83	364.152	221.096	214.723	212.628	220.945	416.154	408.157	400.37	148.9	176.724	298.505	256.45	218.747	162.201	207.929	244.121	253.678	213.008	193.886	102.254	103.09	127.228	19.1501	22.849	30.919	20.9774	255.432	25.9857	89.9943	69.3327	143.812	136.444	293.532	130.663	251.804	213.079	234.965	97.7824	130.634	172.511	223.652	199.717	213.872	438.536	191.658	175.763	452.364	251.825	345.279	220.113	147.559	166.677	127.292	178.404	126.127	1081.31	32.3685	366.159	14.8404	17.9633	247.984	486.029	6030.05	2665.53	4302.57	11868.3	3041.74	3013.44	232.928	2806.07	87.1742	29.7788	81.973	26.6908	7358.62	101.069	14278.9	2364.16	2937.29	3375.8	1822.23	484.65	1684.52	434.027	0	0	-633.676	67.0485	641.182	854.978	4433.36	1352.73	713.445	66.3473	563.655	27337.1	-2741.05
152000	152	2.46772	2.47525	2.46685	24874.7	0.51499	222.456	248.552	292.705	236.109	140.37	240.699	146.26	289.456	170.357	161.462	435.942	1268.09	335.198	200.354	205.777	239.003	233.477	412.029	382.942	449.942	207.906	151.333	290.306	185.95	251.504	183.823	246.056	229.207	226.688	279.67	225.672	69.576	96.2222	100.61	37.412	32.8142	19.5267	15.4948	261.159	28.2988	81.853	72.421	119.685	166.014	256.987	142.675	222.606	243.892	295.08	124.524	179.875	190.415	223.708	236.578	237.19	425.043	164.812	195.661	496.367	246.944	471.46	291.695	162.813	168.102	144.651	232.513	134.828	1192.23	22.4661	352.51	25.3561	22.1865	212.025	525.23	6258.59	2990.09	4384.89	11733.7	3247.19	3097.04	248.894	2783.76	87.1793	22.8152	73.4771	16.855	7060.58	129.122	14566.5	2271.74	3050.15	3049.65	1840.81	501.489	1705.34	441.453	0	0	-636.31	96.1623	654.885	775.53	4439.11	1334.08	733.153	64.2032	562.497	27077.1	-2699.02
152250	152.25	2.48024	2.47525	2.48082	25000.8	0.51749	210.634	260.267	325.15	268.275	154.367	193.757	162.559	269.002	175.721	153.326	433.042	1375.69	348.917	207.964	177.909	230.205	169.097	463.057	410.656	422.837	164.873	168.275	257.089	211.531	277.125	159.148	227.472	205.213	220.63	221.78	220.369	88.7498	102.039	112.636	14.8247	25.3894	22.5553	19.546	209.243	11.8631	74.4218	108.269	102.564	154.95	284.121	157.091	264.23	237.183	311.031	103.697	153.928	222.369	227.293	189.866	217.784	346.458	216.069	190.113	552.132	281.57	397.592	192.611	160.057	149.309	146.616	206.087	153.763	1046.34	26.0394	339.805	32.9048	21.1318	224.135	536.065	5920.29	3013.86	4522.41	11710.9	3283.01	2930.33	284.522	3036.73	73.9387	23.845	44.8197	24.7337	6955.31	108.069	14498.4	2233.47	2855.63	3308.78	1924.74	449.858	1687.55	465.407	0	0	-627.243	94.2925	635.216	737.344	4424.38	1336.05	755.985	62.7819	549.568	27278.8	-2719.03
152500	152.5	2.4655	2.47525	2.46437	24852.2	0.51999	230.272	207.378	318.24	184.43	166.378	220.578	148.701	274.731	178.16	153.521	440.357	1307.06	366.814	170.458	217.18	212.94	178.746	434.367	407.368	423.27	132.403	192.728	242.96	184.99	242.029	146.454	186.125	225.527	239.645	231.841	221.215	94.0993	83.9666	126.917	16.85	18.5413	27.5818	30.467	226.095	22.5625	89.7752	64.0067	120.934	161.183	305.53	176.917	231.065	186.693	264.679	122.113	179.756	266.011	269.006	185.153	233.761	367.988	189.565	169.354	520.683	266.522	323.005	235.619	167.93	170.44	139.367	216.416	149.24	1152.35	28.2918	332.856	29.5418	20.9856	215.38	496.525	6072.4	3041.17	4756.31	11792.2	3224.68	3049.88	274.573	2918.34	80.251	21.5601	86.2899	31.1472	7568.35	115.492	14298.3	2267.32	2894.89	2981.02	1751.41	487.844	1773.53	407.331	0	0	-615.657	90.7185	640.08	810.251	4426.17	1325.78	750.398	60.6972	544.352	27207.1	-2719.11
152750	152.75	2.5029	2.47525	2.50612	25229.3	0.52249	222.359	270.893	274.447	225.361	169.825	212.055	165.378	182.293	175.792	165.475	446.271	1335.06	339.229	195.556	202.476	239.681	174.616	423.954	380.565	427.733	214.086	190.889	319.358	219.898	253.716	197.815	249.11	219.886	222.854	162.861	208.565	85.8916	86.8911	126.245	21.9841	28.5406	26.3686	22.939	262.871	20.7518	69.3968	68.6953	126.255	128.786	272.881	153.821	220.792	230.677	260.177	99.6734	144.658	174.003	245.663	175.758	208.701	432.61	207.446	166.046	543.001	240.258	358.313	199.857	136.828	142.846	140.87	224.332	158.609	1141.63	28.1467	363.998	24.4437	21.2912	228.035	516.584	6001.9	3134.78	4392.3	11851.2	3493.38	3217.61	274.088	2852.41	57.6699	29.7536	84.6654	20.5551	7373.46	118.444	14064.8	2494.75	3135.71	2975.44	1988.28	481.964	1685.11	443.571	0	0	-616.635	75.1592	630.02	800.333	4401.96	1318.8	746.175	66.635	548.665	27356.7	-2683.79
153000	153	2.50608	2.47525	2.50966	25261.2	0.52499	242.872	259.18	273.586	234.527	149.537	222.105	159.334	245.913	200.776	166.216	399.643	1308.65	334.558	213.17	226.747	230.973	198.827	398.29	347.632	421.824	189.051	140.627	278.878	195.337	249.16	188.489	222.855	189.25	235.22	249.256	267.409	88.9315	37.0056	98.8574	28.5021	19.4511	22.4353	27.238	236.419	42.0111	85.3765	102.011	139.247	169.082	255.383	135.055	240.052	244.059	295.495	91.7883	169.415	169.414	236.125	203.206	221.38	385.777	219.467	185.412	551.928	241.96	371.318	226.851	127.387	156.45	163.213	234.182	151.377	1186.1	20.95	354.36	20.2885	32.3178	224.785	502.464	6206.63	3013.6	4720.61	11985.7	3518.71	3287.15	301.644	2853.02	98.2113	13.2669	60.066	30.9076	7181.63	124.481	14053.6	2321.98	3070.29	3234.18	1932.39	432.689	1611.34	493.618	0	0	-613.997	72.1101	644.429	858.806	4390.58	1344.82	739.147	65.1343	567.322	27105.5	-2680.78
153250	153.25	2.45946	2.47525	2.45762	24791.3	0.52749	270.977	289.709	313.405	258.899	142.647	205.989	197.59	236.197	231.75	197.42	380.463	1321.48	341.478	217.651	204.249	211.79	179.694	460.966	350.254	411.878	158.892	199.916	291.231	222.614	229.359	175.586	246.851	213.424	231.95	209.545	218.921	102.094	68.1307	116.496	30.8679	34.3757	14.4261	31.7878	239.117	25.3591	84.708	78.3902	127.276	162.354	289.657	149.267	246.281	244.872	258.061	118.615	128.584	163.097	235.063	186.568	219.241	356.861	258.358	197.038	518.752	238.542	432.14	179.167	144.353	163.083	158.489	192.538	147.654	1105.27	25.2662	351.834	10.4139	29.5165	206.643	539.829	6232.69	2897.43	4687.26	12231.8	3482.94	2984.65	291.792	2730.79	90.2277	24.3114	80.6811	28.1755	7439.41	121.734	14699.4	2160.16	3189.57	2981.49	1921.32	444.285	1726.19	468.806	0	0	-621.283	89.6959	626.489	802.556	4410.81	1316.67	736.428	69.7676	583.315	26881.8	-2683.07
153500	153.5	2.4273	2.47525	2.42172	24467.2	0.52999	286.207	260.508	290.076	267.916	181.184	240.801	190.667	277.769	206.889	182.932	408.884	1400.49	345.847	205.287	219.976	233.687	221.591	467.303	350.947	448.462	182.266	169.252	299.275	197.594	211.586	163.646	201.806	247.701	222.702	239.181	237.13	90.9552	59.525	125.361	52.3606	38.0437	28.3728	17.1285	240.567	38.5713	73.8779	91.6854	126.178	182.68	291.129	131.329	223.741	254.816	276.605	107.595	148.802	241.959	233.059	162.899	219.974	385.426	211.985	186.454	530.236	227.415	433.168	205.229	167.728	175.09	134.209	218.689	145.186	1125.42	32.1312	377.917	32.7673	19.487	239.436	460.668	5865.71	3109.49	4575.64	11920	3540.98	3032.91	267.916	2887.63	99.3877	37.1494	57.4626	29.4251	7097.89	135.547	14706.6	2488.12	3072.6	3306.31	1906.55	453.15	1705.37	437.993	0	0	-616.484	77.0138	639.293	787.411	4384.66	1293.6	770.716	65.7718	573.428	27195.7	-2648.03
153750	153.75	2.49584	2.47525	2.49823	25158.1	0.53249	242.62	222.57	264.423	251.962	144.701	202.761	169.498	229.996	179.623	131.333	403.789	1352.88	362.847	161.879	207.127	207.203	199.444	422.706	382.728	440.435	175.886	164.61	324.953	189.17	237.232	170.768	253.594	269.578	225.651	229.553	231.455	88.6574	80.3049	113.818	31.6382	21.0962	22.1438	31.9033	238.079	27.4386	80.5429	79.6668	145.392	165.665	339.161	144.949	259.361	227.5	274.769	111.179	175.811	194.455	251.756	174.231	217.521	435.519	195.46	177.809	480.48	284.778	381.359	230.487	134.812	134.432	133.28	176.165	124.151	1103.88	21.3734	385.209	14.6345	30.775	215.013	509.331	6077.1	3114.65	4612.89	11895.2	3482.63	3229.81	280.498	2976.51	98.1302	19.7124	57.1529	31.753	7192.93	148.916	14640.4	2366.49	3168.58	3187.21	2043.49	504.897	1696.28	460.612	0	0	-619.209	62.7432	625.594	794.064	4379.85	1319.41	780.672	70.4563	576.403	27182.1	-2626.56
154000	154	2.43609	2.47525	2.43153	24555.8	0.53499	243.101	249.143	325.806	274.706	165.286	210.733	190.292	269.634	180.851	176.206	426.172	1309.47	317.193	229.746	222.733	218.794	193.981	428.16	378.6	486.849	161.808	174.331	255.87	206.642	217.481	185.508	232.227	224.677	248.444	248.211	202.224	66.6207	144.828	102.7	24.0055	42.6631	16.5981	17.1287	171.525	19.9502	128.78	113.469	126.716	140.301	304.192	132.537	255.917	222.911	298.397	106.622	160.425	250.887	233.317	161.375	210.655	430.002	234.857	224.79	514.998	238.417	391.893	229.654	143.927	173.577	139.692	235.032	150.093	1058.02	19.5634	383.066	29.5712	32.1465	218.151	532.663	5936.74	3033.24	4720.12	12080.3	3309.32	3201.91	307.408	2991.65	72.57	31.8757	69.5397	14.761	7314.06	128.67	15001.8	2375.8	2991.4	3034.02	1963.63	477.758	1663.08	432.959	0	0	-615.479	68.2082	627.349	835.442	4374.69	1329.44	767.24	70.3542	564.851	27544.9	-2653.43
