step	time	T	T-cg	T-at	Ekin	res	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	lj	lj-tab
17500	17.5	2.48831	2.47525	2.48983	25082.2	0.6499	293.833	258.633	361.818	287.498	169.776	199.121	224.155	179.916	160.103	214.483	205.768	206.481	229.539	161.7	165.613	180.019	203.312	169.425	200.943	187.216	123.606	160.986	230.933	226.188	228.578	189.936	276.524	239.9	205.008	235.743	198.448	103.389	106.922	10.0398	23.62	17.677	23.4934	27.7261	250.68	29.1117	51.8684	108.111	132.146	136.815	153.598	186.961	98.3474	112.137	118.566	79.423	121.409	100.36	99.7882	102.739	115.904	176.313	141.801	104.672	115.466	112.57	114.63	197.472	152.057	157.281	143.037	197.632	139.121	1178.61	15.3598	26.7813	27.7281	35.1019	223.142	499.712	7065.81	1778.34	6188.19	5170.53	2350.58	425.339	241.773	54.413	47.1734	18.4089	91.8249	26.2008	310.083	139.485	411.642	230.715	125.649	202.85	151.836	464.633	803.637	476.898	0	0	-576.394	70.278	651.124	854.427	4433.38	1421.54	877.123	63.3127	592.478	-1497.17	-1663.86
17750	17.75	2.48157	2.47525	2.48231	25014.3	0.6749	236.979	281.356	319.212	268.948	173.137	215.952	195.407	185.805	167.322	136.035	168.874	208.517	167.666	161.155	156.02	198.598	174.826	192.409	179.804	190.823	190.89	152.81	193.246	187.855	248.466	190.396	238.83	249.781	258.499	255.436	218.945	114.898	55.9897	18.6912	18.2396	27.1008	25.6669	24.4015	238.518	26.271	72.8822	74.9153	104.499	153.629	222.19	184.497	84.2509	92.034	126.124	103.739	121.384	137.74	96.7337	137.754	118.644	119.879	157.677	134.91	108.294	111.184	104.257	234.362	150.294	164.653	186.298	224.647	162.815	1188.15	51.9529	22.4807	21.0169	15.4462	206.572	506.23	7090.67	1753.64	6229.24	5409.9	2489.06	436.155	280.862	60.1005	56.6362	21.7843	51.1277	32.9958	257.06	114.679	412.042	255.322	117.183	260.334	124.881	447.976	770.804	461.124	0	0	-577.105	104.342	639.837	869.411	4439.16	1404.05	843.4	58.9381	569.465	-2363.48	-1534.99
18000	18	2.47407	2.47525	2.47393	24938.6	0.6999	205.867	305.197	342.888	278.091	169.73	189.126	164.336	184.364	179.888	171.841	203.493	201.263	192.384	185.938	165.401	206.324	169.999	211.433	178.652	166.258	132.077	161.31	184.552	200.86	181.218	162.396	225.876	267.005	219.357	242.073	235.844	69.9476	73.3502	26.4715	22.7648	25.416	26.4136	24.7336	189.262	27.0484	80.9743	124.414	154.26	141.146	153.472	194.186	87.7757	103.689	94.0331	127.401	118.5	91.0444	86.524	100.313	92.7527	121.977	134.87	88.4805	104.095	108.116	108.445	269.113	177.408	135.155	175.326	225.665	147.889	1185.99	32.002	23.2636	24.2536	16.9397	235.896	557.817	7284.57	1845.8	6638.13	5647.63	2507.75	468.049	275.536	76.4734	50.2038	19.6803	73.948	32.2559	321.642	118.781	418.806	260.733	106.787	237.791	116.288	362.531	756.505	476.271	0	0	-569.075	110.692	645.613	840.31	4438.37	1407.94	864.197	65.4675	593.423	-3572.45	-1441.04
18250	18.25	2.45504	2.47525	2.45269	24746.8	0.7249	279.855	305.142	402.243	257.739	143.226	179.812	162.969	176.559	160.314	180.064	230.871	173.224	186.649	161.839	189.918	163.499	178.669	203.515	216.197	189.336	161.943	180.279	195.677	213.52	221.511	184.881	247.402	240.726	222.436	248.384	217.29	103.753	68.9664	19.2086	34.2686	35.0637	34.2429	27.736	211.239	23.6234	77.3593	111.389	155.367	153.768	156.341	168.533	92.1313	93.7248	109.02	72.0733	103.701	106.122	119.141	120.855	103.559	133.557	153.877	106.079	118.436	86.0552	88.7013	256.884	137.331	142.96	218.732	252.17	167.621	1209.01	28.9094	27.3274	25.4289	25.3921	200.393	511.272	7859.81	1887.14	6513.57	5407.98	2353.99	459.928	273.607	59.1105	46.9494	29.2247	91.2586	19.2192	244.603	129.364	368.189	258.202	121.417	223.455	123.506	423.54	787.949	435.539	0	0	-561.979	92.4842	646.883	893.047	4431.13	1429.21	907.671	50.8275	579.82	-4219.87	-1354.93
18500	18.5	2.50917	2.47525	2.51311	25292.4	0.7499	235.651	285.293	389.066	280.605	133.594	223.329	211.946	181.016	191.194	158.187	153.503	155.884	208.147	196.366	201.397	174.21	195.551	191.879	159.443	161.221	159.614	150.957	180.384	198.248	230.13	165.778	216.943	202.619	231.614	222.052	208.076	109.831	91.1125	30.6017	31.9759	7.99957	19.3955	40.5422	207.482	31.5295	83.9181	117.47	164.055	157.832	201.233	170.949	102.143	111.363	103.035	99.0874	93.0238	102.671	103.24	81.2852	118.121	128.943	132.875	85.6799	114.134	105.024	117.993	202.821	175.644	147.816	186.018	223.1	150.343	1200.15	27.4264	33.3344	19.003	33.2586	258.65	489.25	7587.44	1990.81	6581.09	5678.86	2810.41	443.126	285.388	68.8979	57.1289	26.8112	102.341	22.052	242.802	138.518	375.725	245.226	112.069	239.652	115.469	403.1	841.778	402.709	0	0	-567.935	84.6359	649.203	889.795	4412.59	1411.86	888.888	53.7978	596.625	-5574.73	-1239.37
18750	18.75	2.47834	2.47525	2.4787	24981.7	0.7749	282.911	285.952	373.823	334.761	200.591	216.58	193.513	185.461	166.124	179.918	196.071	187.518	185.788	174.403	194.575	177.143	166.554	213.433	183.717	179.186	175.81	183.635	195.859	203.943	226.754	217.033	232.211	272.549	238.096	209.502	242.789	99.896	81.6173	15.0101	34.6742	27.7347	18.7121	31.1481	218.31	24.0632	83.2535	119.05	126.868	146.609	190.989	205.833	106.696	159.255	82.6317	87.6845	102.696	110.984	120.733	99.6781	98.921	152.017	137.969	144.174	105.027	118.16	102.491	212.771	137.02	127.87	175.437	203.904	149.885	1281.61	22.4827	15.4756	25.5792	20.0088	185.772	553.764	7582.35	1911.72	6964.18	5718.44	2564.81	472.002	281.311	53.133	47.9279	21.2622	77.2447	35.0169	219.847	122.968	402.496	227.723	128.258	227.333	99.9575	507.813	801.732	462.797	0	0	-556.504	64.6138	637.958	900.738	4423.9	1405.04	870.812	73.2903	581.624	-6187.87	-1120.53
19000	19	2.51669	2.47525	2.52151	25368.3	0.7999	270.909	323.34	441.844	296.313	151.954	212.492	163.129	220.743	215.381	161.894	153.191	182.044	198.247	171.654	208.194	162.818	224.293	196.625	189.899	150.79	155.75	195.302	192.654	188.33	230.365	221.208	202.111	222.792	246.433	265.821	217.549	81.8983	72.9452	23.0256	22.5873	23.039	33.2127	29.5599	202.843	21.7162	104.647	93.1538	134.59	139.879	171.37	178.585	105.419	108.681	107.783	86.7792	82.9322	116.774	102.682	132.632	150.506	118.457	153.345	120.502	108.151	126.17	125.778	256.92	152.782	152.118	161.802	227.412	155.927	1153.94	41.5116	19.1278	22.5865	16.8287	269.864	527.608	7942.59	1931.89	7223.37	5838.04	2506.6	451.877	249.783	68.2235	33.6451	17.7799	81.2366	20.3618	261.6	132.562	344.425	214.598	113.144	247.723	126.007	443.986	718.827	511.79	0	0	-558.404	109.027	640.299	875.362	4424.42	1405.98	883.368	72.1843	567.452	-7799.48	-999.134
19250	19.25	2.45432	2.47525	2.45188	24739.5	0.8249	317.903	350.218	308.622	257.436	215.874	193.848	194.85	188.763	185.039	154.514	183.48	160.617	206.204	139.743	168.083	177.01	174.115	219.113	198.419	199.819	173.674	185.484	183.314	213.521	202.439	232.268	198.179	243.326	214.499	267.408	241.808	80.4512	75.6092	26.1625	17.9857	29.8001	23.1282	22.592	224.29	34.7236	73.213	114.503	134.996	188.713	139.318	148.109	89.7243	106.639	82.2401	100.255	103.587	100.648	79.9466	82.0157	94.9302	140.664	141.721	84.945	94.0827	103.87	119.66	228.255	142.647	153.225	162.066	236.358	170.088	1174.66	17.0387	25.6394	35.2485	27.1597	259.403	491.053	8213.75	2252.35	7051.3	5918.88	2636.61	423.058	243.349	57.4748	27.2419	32.1059	71.4738	18.9025	252.605	159.627	350.196	270.97	132.307	266.043	145.891	536.822	865.158	497.473	0	0	-567.249	80.178	658.775	916.298	4426.57	1440.58	853.921	73.2499	570.769	-9119.66	-878.061
19500	19.5	2.48222	2.47525	2.48304	25020.8	0.8499	269.089	259.758	360.42	292.392	152.101	219.635	190.619	187.945	182.005	163.386	163.659	195.131	177.673	124.941	154.739	154.682	178.99	187.342	196.82	175.261	126.964	196.637	188.395	198.798	224.865	220.817	221.696	240.948	224.068	262.481	223.533	78.6442	84.6116	45.34	21.2966	22.6627	19.4317	27.7855	229.217	30.1342	75.192	95.9963	114.365	122.456	210.337	161.788	105.488	91.6373	130.165	92.7665	100.184	99.1951	86.0312	130.415	87.6149	125.778	135.055	127.502	107.252	107.361	135.901	220.511	160.584	142.418	150.165	230.884	159.339	1226.59	26.0399	25.8011	16.7924	20.8431	233.103	614.505	8497.61	2027.73	7379.8	6128.64	2670.58	468.749	267.125	59.6811	60.0097	19.8024	62.9114	36.4432	239.324	117.252	383.32	238.886	133.984	236.896	135.191	464.431	819.449	413.276	0	0	-558.75	73.306	654.833	896.681	4408.03	1418.41	876.307	73.1228	606.636	-10375.7	-756.786
19750	19.75	2.46704	2.47525	2.46608	24867.7	0.8749	269.254	332.803	366.126	288.187	137.018	228.706	162.702	182.097	166.031	216.035	157.48	203.486	205.036	211.251	193.872	155.555	177.746	188.704	195.652	209.511	171.488	185.587	169.128	213.179	228.696	188.423	216.541	296.057	232.662	282.66	243.547	76.1045	68.699	31.5329	24.4642	24.4407	18.5943	34.0005	265.177	18.8826	76.1603	48.3567	156.57	167.362	195.829	147.07	67.3779	90.1731	103.569	119.527	124.861	139.245	91.8756	110.382	74.3525	176.834	135.897	82.9923	124.136	83.3867	91.8541	225.423	159.288	138.755	188.373	227.986	149.217	1215.74	33.9313	30.728	22.708	26.4157	200.406	490.257	8377.16	2151.91	7551.4	5965.37	2610.27	477.372	315.172	23.9655	61.3778	15.3798	90.6796	31.9275	234.481	101.736	403.845	235.851	114.145	217.189	111.5	430.326	753.774	461.338	0	0	-553.662	98.9747	665	907.777	4429.43	1397.41	885.621	75.9101	567.806	-11346.3	-621.017
20000	20	2.45389	2.47525	2.45141	24735.2	0.8999	256.648	282.06	356.461	327.223	147.216	178.546	201.201	214.434	159.859	166.631	176.637	171.978	177.322	151.963	175.589	175.75	171.051	204.076	179.987	164.315	177.865	185.997	247.177	209.778	266.708	194.638	213.286	226.43	240.171	266.331	236.774	85.5926	86.3952	20.8049	22.3159	19.3057	16.3642	21.4145	206.109	14.3569	77.7401	118.37	122.911	147.882	177.112	124.895	91.3372	117.68	105.223	110.584	105.791	110.862	102.425	88.1832	121.378	156.645	117.715	96.1744	119.321	111.596	77.5821	226.126	135.798	135.457	149.293	198.329	132.747	1195.06	42.9683	13.8423	8.55299	25.3188	225.791	512.579	8889	2080.22	7659.96	6149.79	2608.42	448.407	316.476	48.1648	31.5857	35.1177	52.3664	20.8147	253.852	132.171	382.063	234.351	154.269	261.005	128.491	403.459	894.647	475.138	0	0	-549.699	52.2784	666.579	864.6	4438.94	1405.05	895.705	79.39	555.889	-13098.6	-494.591
20250	20.25	2.46367	2.47525	2.46232	24833.8	0.9249	230.34	297.584	345.596	262.069	163.858	171.718	188.527	204.663	171.366	157.161	213.349	190.518	237.857	165.918	182.862	192.35	176.917	220.618	155.881	187.818	150.159	192.065	198.626	222.191	264.413	174.962	202.418	250.756	248.619	257.833	218.682	85.2153	110.447	18.2898	27.2493	22.7472	27.2314	6.08161	236.151	25.7437	70.8409	89.3554	111.846	136.262	170.073	165.282	86.9616	122.112	93.4634	91.3023	107.893	138.189	135.791	95.2234	100.848	135.381	142.609	123.91	109.554	92.7767	169.062	252.433	174.901	198.846	181.725	263.17	143.198	1129.59	22.4672	35.9431	12.7197	27.936	195.522	530.745	9024.17	2282.09	7817.02	5956.58	2864.02	398.98	283.53	47.7328	56.1078	25.9076	80.1638	15.2902	239.27	145.752	394.727	235.007	103.135	297.43	134.363	451.039	882.355	407.968	0	0	-558.544	61.5461	660.61	905.609	4429.41	1405.86	878.113	68.2923	563.151	-14316.1	-375.194
20500	20.5	2.49682	2.47525	2.49932	25167.9	0.9499	268.684	293.636	362.091	271.565	164.877	214.709	147.615	197.265	177.119	133.088	197.872	132.528	209.268	136.974	221.249	202.495	188.617	206.469	206.408	178.76	176.91	187.028	157.284	197.393	212.018	184.036	218.189	240.282	258.805	263.139	223.827	101.482	87.7274	17.708	29.4136	31.7479	23.439	18.1315	205.541	9.53101	104.269	104.108	122.204	127.362	141.81	183.091	72.5594	90.8786	100.886	120.164	80.2965	92.9997	104.967	109.516	98.8977	150.835	159.235	146.307	92.9997	96.607	123.982	233.559	183.27	146.43	147.775	248.788	145.749	1172.92	23.5451	23.7272	24.662	20.9961	253.301	567.258	9208.96	2087.58	7864.42	6044.61	2870.05	523.906	301.967	59.7454	48.2636	28.0448	104.276	19.0887	209.765	124.436	381.596	256.304	117.663	230.216	117.63	376.006	876.113	505.83	0	0	-560.395	83.8174	642.137	898.381	4442.65	1413.47	887.143	67.2695	557.259	-15621	-245.641
20750	20.75	2.42886	2.47525	2.42346	24482.9	0.9749	270.325	301.94	334.897	245.805	186.575	210.01	180.576	171.385	157.457	191.44	224.134	188.138	207.505	167.607	210.379	172.625	179.934	227.253	209.43	203.86	196.05	176.171	195.327	229.76	217.91	179.276	237.407	211.319	273.842	250.703	238.941	95.0863	57.8807	37.9432	46.4549	17.2351	18.2517	21.3612	196.478	23.8479	87.3283	130.256	111.351	142.324	183.845	182.205	77.1047	100.002	122.968	81.6591	96.4207	113.07	105.945	100.245	114.723	144.912	127.604	90.727	101.702	118.665	136.801	218.865	141.683	133.246	147.212	192.066	170.501	1119.62	15.2953	23.1126	26.322	16.3105	203.667	523.654	9249.16	2071.64	8202.54	6539.38	2852.07	470.157	260.095	96.776	45.8048	15.827	57.7199	21.4834	225.323	105.004	404.949	285.151	128.635	241.542	111.558	448.227	961.153	463.588	0	0	-555.412	121.344	670.735	902.016	4464.61	1411.57	902.109	67.4007	560.713	-17537.6	-122.458
21000	21	2.4391	2.47525	2.43489	24586.1	0.9999	280.999	330.587	308.501	259.395	174.937	196.176	142.237	191.895	148.219	146.606	201.8	220.209	255.795	167.425	218.354	194.102	211.722	180.169	177.125	198.798	177.621	168.551	163.511	197.451	190.443	219.931	236.264	257.999	232.281	265.395	219.156	98.1687	101.918	27.7273	32.2758	27.6224	15.7883	21.5379	231.462	25.8646	80.6583	100.013	125.907	122.244	152.5	178.657	106.878	85.8029	118.999	108.719	113.258	100.244	97.2776	89.5767	98.6344	141.01	161.023	105.244	99.1655	126.543	102.261	264.126	153.545	148.186	171.537	230.596	169.489	1240.99	16.5963	13.8142	19.6249	19.1849	232.901	480.99	9352.05	2143.69	8232.27	6447.49	3062.1	497.909	278.581	66.696	32.9466	37.4143	98.1377	33.3259	245.576	117.276	358.957	229.973	118.952	273.66	103.916	437.297	785.294	448.791	0	0	-550.657	66.4798	653.198	865.336	4443.07	1429.27	898.398	70.715	556.61	-18743.1	-0.485135
21250	21.25	2.45025	2.47525	2.44735	24698.6	1	226.496	278.934	303.59	269.146	154.905	205.783	159.862	199.488	173.201	145.537	183.278	177.81	228.304	185.109	161.196	160.828	148.409	194.216	200.966	172.291	191.512	212.555	190.536	209.594	235.615	172.332	299.108	283.618	258.158	213.886	242.231	94.9529	66.3463	19.6661	50.3146	17.1632	8.52859	13.0952	191.144	44.0564	106.969	99.7524	119.515	170.541	169.608	227.769	100.685	101.723	102.942	121.919	132.939	104.188	97.8378	91.981	103.346	133.827	143.546	90.8594	90.395	80.5336	100.562	227.2	173.828	146.415	170.493	237.009	142.566	1161.11	29.3926	19.4882	16.1178	22.1328	218.667	474.735	9197.39	2081.93	8024.48	6631.3	2904.41	434.169	249.363	60.8033	60.2458	15.4134	75.229	21.9088	212.501	122.893	367.242	276.01	131.857	233.76	132.558	519.638	784.919	470.294	0	0	-545.745	64.5385	656.887	848.265	4458.45	1417.47	910.544	56.4383	579.826	-18886.2	0
21500	21.5	2.47981	2.47525	2.48034	24996.5	1	262.548	278.254	375.978	256.781	200.649	191.131	176.167	195.097	170.616	144.106	188.337	171.367	192.351	190.95	211.192	155.803	195.424	200.853	188.055	201.009	163.661	183.53	216.273	229.338	198.356	198.51	244.683	279.507	219.814	237.737	240.586	84.0596	87.5455	19.7927	32.1465	27.4578	7.01566	27.2987	191.06	26.6346	97.3262	109.21	149.733	130.788	142.575	139.234	89.7107	99.5777	101.34	91.4735	102.407	94.6183	101.745	94.9362	92.6047	162.744	153.579	111.61	114.881	105.393	127.77	212.603	151.675	156.673	205.298	218.453	173.396	1188.5	32.9503	31.167	19.8926	21.9924	221.653	454.685	9747.37	2182.12	8340.32	6232.78	2813.96	487.445	260.389	49.2255	51.5451	18.3586	77.6022	13.7775	211.697	97.9186	441.754	227.824	122.341	270.82	150.911	465.713	784.474	425.073	0	0	-558.923	113.773	661.774	843.483	4411.29	1451.76	918.104	60.8426	537.072	-18782.9	0
21750	21.75	2.47185	2.47525	2.47145	24916.2	1	249.065	278.026	339.808	274.757	196.526	238.858	189.37	187.676	147.497	170.46	138.764	166.917	199.804	175.766	193.175	179.093	174.686	206.623	169.983	195.642	156.17	157.347	187.675	216.058	207.631	204.262	248.257	222.372	211.036	228.254	188.52	143.977	64.5942	16.8783	27.5186	24.7231	31.2733	14.7884	199.981	25.3839	113.243	98.4965	98.5838	160.228	169.196	162.609	122.929	142.927	110.112	85.4099	117.508	125.03	98.1327	94.5039	102.549	108.943	129.672	108.92	99.4933	98.3697	125.503	200.435	175.002	161.505	150.99	213.39	163.32	1180.7	8.2028	21.0181	36.9804	29.7364	246.076	514.753	9402.21	2233.67	8380.89	6367.75	3032.18	443.053	295.502	51.1974	44.0028	16.6812	71.9448	25.5039	232.148	117.287	384.762	272.984	96.4186	307.289	146.487	415.157	787.01	385.725	0	0	-551.301	72.2577	662.166	903.175	4456.65	1420.75	895.558	52.8714	560.612	-19104.1	0
22000	22	2.45422	2.47525	2.45177	24738.5	1	285.958	357.119	416.052	282.065	173.035	229.361	189.154	168.552	171.049	178.877	168.647	193.066	250.933	170.203	196.557	167.523	162.626	165.811	175.465	172.178	144.216	185.252	237.094	228.66	207.597	184.848	173.052	236.433	185.544	239.19	260.129	75.0627	57.8147	15.9256	27.9568	21.4196	33.526	20.8665	228.905	37.7195	107.977	88.5328	130.635	184.458	167.894	153.975	76.7669	80.9208	103.159	126.303	151.805	97.7328	90.8443	99.3975	105.188	127.075	162.397	119.196	102.022	116.346	106.696	203.9	176.203	154.454	162.415	212.821	191.371	1200.51	18.0923	36.3206	19.1299	22.5387	252.54	481.62	9051.29	2168.98	8455.23	6526.06	2948.96	449.384	332.907	41.4671	49.1456	38.787	85.8341	15.3314	278.019	120.171	377.286	267.927	131.372	235.684	145.476	449.774	752.869	453.379	0	0	-553.968	86.3426	663.021	853.201	4465.24	1404.51	916.841	56.8679	549.918	-19200.3	0
22250	22.25	2.48251	2.47525	2.48336	25023.7	1	266.896	324.184	385.48	269.707	144.324	159.86	182.77	221.194	187.791	165.112	208.038	200.378	234.95	175.44	175.765	205.393	181.719	198.51	173.521	217.044	185.851	146.338	166.358	171.113	216.023	185.53	253.012	254.167	250.55	251.422	247.784	88.7018	74.8784	30.9869	24.2655	31.548	30.3935	34.5988	215.419	25.1594	92.8772	76.627	131.677	124.776	172.017	135.972	101.153	102.994	110.632	104.699	108.667	97.3668	94.9614	109.775	99.9937	99.0497	174.561	113.351	101.811	147.163	133.007	264.218	130.579	166.003	183.33	265.217	131.313	1210.22	30.2381	18.6298	23.3128	19.7758	218.934	526.613	8957.94	2230.48	8265.46	6578.06	2925.14	482.821	282.249	51.0794	43.9489	28.8717	51.276	22.2578	286.638	128.441	369.767	226.555	132.764	231.318	162.766	454.975	754.144	409.518	0	0	-554.878	73.9566	672.883	902.9	4434.4	1372.86	914.214	67.7176	567.531	-18808.9	0
22500	22.5	2.49644	2.47525	2.49891	25164.2	1	267.587	314.896	400.168	271.839	157.053	207.101	195.197	171.559	167.397	167.934	177.957	215.828	228.48	162.594	190.275	159.855	160.331	167.78	193.778	183.749	183.106	206.306	174.222	200.076	225.764	168.301	246.959	260.71	211.548	219.641	200.833	98.9262	88.8066	15.836	24.0329	16.7235	30.537	22.5711	213.732	29.5736	104.694	105.501	109.604	130.348	174.284	167.938	103.995	101.642	132.559	136.009	126.91	81.1669	130.655	125.406	119.528	159.728	155.978	123.691	120.632	117.075	78.4834	244.524	143.833	148.925	153.608	265.019	186.618	1132.99	29.0404	30.6728	18.2546	17.7831	231.219	483.306	9114.87	2320.13	8284.92	6426.12	3098.87	409.506	283.099	41.4169	66.0841	35.0811	97.1419	37.6331	269.002	110.727	432.687	273.217	117.937	239.584	142.247	448.788	714.047	461.427	0	0	-551.713	90.9296	663.415	896.346	4461.43	1392.76	888.184	65.9258	572.987	-19165.2	0
22750	22.75	2.49525	2.47525	2.49757	25152.1	1	227.452	292.994	340.104	280.358	177.907	172.941	177.474	176.511	186.28	158.304	161.949	207.721	215.091	205.357	211.269	153.693	163.553	172.994	188.426	185.023	173.414	175.127	197.526	193.119	221.551	168.714	237.993	194.557	199.46	237.655	209.846	88.158	104.936	25.4976	24.1152	25.2026	13.7674	25.9459	239.947	21.9184	69.7341	97.3012	149.552	157.302	146.992	140.825	95.8872	111.668	102.975	88.7386	108.765	81.4209	113.052	105.435	112.459	136.857	139.664	127.838	114.069	101.964	126.596	260.552	135.181	135.253	172.419	230.783	182.897	1097.53	17.4876	29.1841	20.6763	26.0387	225.043	533.959	9521.47	2077.69	8688.22	6226.9	2718.22	460.912	255.902	43.9558	39.2557	38.1583	82.9169	20.7635	238.8	110.807	345.964	235.608	106.45	227.867	124.292	472.62	787.71	435.654	0	0	-561.124	55.6645	671.88	804.319	4440.91	1394.74	885.187	65.9621	560.894	-19224.1	0
23000	23	2.47775	2.47525	2.47804	24975.8	1	218.208	280.516	317.116	327.596	148.585	196.302	162.818	195.168	191.101	160.605	176.18	208.765	199.108	169.64	183.469	132.48	158.503	203.828	173.496	204.602	174.786	160.677	208.517	202.647	217.972	203.472	205.666	222.24	239.329	235.641	243.85	66.0613	107.54	39.1725	17.9816	25.7629	40.971	26.3616	207.893	16.4314	101.907	99.1012	151.68	122.482	139.082	147.201	105.206	111.594	128.746	115.105	126.485	103.528	95.0341	106.634	86.879	147.758	168.819	119.131	79.0111	84.7073	116.324	208.483	127.458	138.979	168.452	218.258	151.677	1127.97	22.3539	22.137	21.1372	23.3662	210.862	434.175	9343.23	1944.22	8343.3	6441.7	2848.26	450.26	280.458	40.8503	54.5776	22.0395	83.1372	20.1649	269.463	138.156	401.343	247.026	119.116	214.194	112.66	439.821	791.593	435.701	0	0	-551.781	75.2742	679.994	816.332	4415.68	1433.73	888.378	57.7665	556.378	-19093.8	0
23250	23.25	2.48035	2.47525	2.48095	25001.9	1	296.066	295.646	391.27	241.555	160.9	226.835	186.054	162.425	182.434	160.722	206.589	186.288	158.207	182.721	193.231	171.792	167.953	194.366	156.815	175.661	205.217	164.389	235.424	201.521	253.231	198.447	220.077	253.832	235.254	294.916	241.324	91.2093	71.4837	31.7734	21.7425	39.575	27.3704	23.5698	209.951	22.6731	69.8687	136.753	118.83	186.426	178.407	154.069	99.0233	109.122	111.293	115.424	101.482	103.109	100.797	90.68	126.037	139.991	147.674	126.385	128.536	106.115	90.1868	255.884	164.542	188.092	182.36	195.773	155.022	1110.91	23.5854	20.8118	11.615	20.1753	215.78	482.141	9252.64	2145.09	8216.4	6769.06	3004.42	438.399	271.749	57.6513	44.3243	32.0486	63.6243	29.9741	234.361	118.21	336.362	231.71	125.114	259.775	161.78	494.385	753.47	470.44	0	0	-552.096	72.1011	669.438	806.254	4435.28	1409.81	905.774	67.1135	577.476	-19332.6	0
23500	23.5	2.51004	2.47525	2.51408	25301.2	1	240.397	298.987	336.512	270.548	153.031	227.002	185.547	188.258	191.246	151.58	149.337	189.437	186.295	205.417	178.161	188.292	164.494	215.87	201.61	195.34	172.994	193.025	203.157	213.282	232.155	209.903	269.281	260.731	227.909	216.089	249.152	73.8863	66.6743	19.7821	26.4106	26.176	38.9414	21.0829	193.291	17.6556	103.723	108.76	131.674	158.927	136.701	147.926	64.8894	85.751	81.5287	95.1391	110.925	126.447	87.7149	97.5837	119.291	159.11	171.105	87.6818	118.263	149.625	108.448	235.968	142.656	166.154	170.107	236.734	146.636	1106.39	25.0654	28.1045	30.8789	19.4723	210.098	536.916	9727.08	2362.4	8122.9	6267.53	2768.47	410.892	290.182	59.7075	41.2362	22.7786	65.8755	30.9268	233.627	122.55	376.237	231.726	115.468	266.495	157.113	499.597	713.042	403.834	0	0	-551.74	63.582	656.86	854.025	4424.01	1408.11	896.23	58.4967	567.283	-19211.6	0
23750	23.75	2.49951	2.47525	2.50234	25195.1	1	243.28	326.513	324.719	296.255	167.555	261.169	219.781	169.081	156.537	154.377	175.895	216.53	188.531	147.683	183.279	199.079	181.304	180.139	174.611	209.978	179.873	168.213	196.875	196.528	204.925	212.848	249.514	254.275	225.719	237.713	195.192	125.293	89.2844	42.324	23.6508	20.168	24.1687	34.1377	191.95	41.3069	144.081	84.2316	111.77	143.464	155.91	165.516	110.887	123.098	132.274	117.26	103.4	101.879	111.786	132.314	86.0247	130.463	153.242	116.825	107.275	122.057	119.147	213.522	136.31	162.765	172.333	195.71	163.772	1231.42	15.1545	21.1778	26.7586	29.0809	249.843	446.274	9156.35	1973.94	8616.01	6663.45	2878.77	424.918	250.661	44.7337	50.1307	29.0271	54.5165	21.1514	243.502	128.923	359.478	225.611	123.499	216.339	116.534	421.656	749.848	448.307	0	0	-549.117	48.7474	667.17	855.842	4415.89	1400.29	904.554	67.9312	561.66	-19391.1	0
24000	24	2.45771	2.47525	2.45567	24773.7	1	267.925	309.367	299.839	264.015	199.532	153.112	144.633	187.366	208.8	171.83	212.063	208.065	238.597	169.104	176.616	159.329	208.471	167.029	179.425	167.1	184.241	160.835	179.239	216.032	232.075	187.331	210.844	233.908	269.43	231.912	248.172	88.6521	46.4555	30.7025	22.5527	31.8345	20.4395	19.4194	269.171	22.4891	65.2485	90.1806	159.594	155.151	139.741	120.838	73.083	86.2659	96.9025	113.844	122.606	113.05	82.3752	106.194	102.049	152.162	113.631	112.259	121.82	132.093	102.278	243.497	133.704	147.034	172.935	213.159	153.484	1103.59	28.8269	21.3552	20.5931	21.6661	231.28	551.318	9520.27	2171.97	8686.62	6155.41	2920.25	439.935	223.148	84.2554	53.3741	15.648	67.5567	28.3521	280.239	128.553	455.393	256.36	128.627	227.769	126.027	445.119	851.928	474.758	0	0	-548.502	98.507	677.939	830.86	4414.46	1366.53	903.109	62.6793	524.483	-19489.1	0
