step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
740250	740.25	2.47021	2.47525	2.46963	24899.7	0.740249	497.547	25.6021	245.689	246.798	219.973	243.25	160.311	201.301	160.167	136.335	164.329	167.722	173.071	215.721	165.47	165.134	187.111	179.894	201.292	163.717	190.847	211.614	174.128	170.736	157.365	214.651	262.184	175.327	217.592	228.55	234.516	216.8	222.948	137.298	51.5038	24.8051	27.6287	32.8873	25.8219	29.0467	234.336	15.6761	82.9715	91.6151	115.774	108.666	109.955	153.14	70.1361	79.8085	112.275	128.822	105.843	97.7826	130.704	92.7272	94.4478	109.627	166.1	77.3614	100.63	108.955	92.6941	224.677	146.049	136.881	147.152	249.043	138.001	1070.67	30.0092	15.3326	23.6357	24.8472	599.026	454.924	51.5979	256.105	492.857	923.21	401.515	456.187	896.371	894.571	412.106	254.122	42.399	42.02	22.7655	85.6475	19.1693	246.187	114.955	378.808	261.54	156.396	288.643	109.598	462.968	529.565	454.751	0	0	-645.063	74.0465	653.475	753.699	4261.15	1283.56	790.304	49.109	417.297	-4506.81
740500	740.5	2.49527	2.47525	2.4976	25152.3	0.740499	499.288	25.6416	242.643	272.223	178.687	236.303	208.818	216.03	158.05	159.268	174.55	169.846	198.627	168.238	187.485	184.87	181.44	195.322	200.913	179.596	163.705	207.424	186.067	168.521	175.203	188.393	211.761	176.569	257.868	233.378	255.136	220.652	276.423	53.3192	83.2348	25.6543	17.4284	18.014	20.328	11.9645	237.016	8.3976	59.9538	103.139	119.948	99.9349	116.418	136.593	80.592	104.894	111.135	120.316	75.6265	115.967	65.2638	118.881	123.931	114.844	115.401	117.651	88.2437	85.5112	138.034	233.317	159.681	159.636	143.91	181.562	126.429	1105.53	25.4886	27.4039	17.9361	31.8049	615.884	444.967	55.1039	172.586	526.173	1008.22	421.153	370.487	867.283	935.51	481.069	260.748	55.0358	38.0224	22.8581	75.0264	18.8355	245.48	110.921	414.936	245.827	117.996	299.322	155.734	413.871	484.957	419.506	0	0	-647.88	79.1589	679.934	671.126	4262.06	1283.97	796.882	51.9556	418.132	-4518.49
740750	740.75	2.47914	2.47525	2.47959	24989.7	0.740749	501.758	24.5683	188.154	252.906	242.413	194.861	177.634	199.102	161.964	160.335	180.541	181.264	175.449	181.401	173.96	158.5	184.498	196.047	190.902	182.22	158.099	190.264	177.386	176.635	141.637	167.677	184.89	156.894	240.936	260.748	263.568	229.15	234.992	92.2898	75.8797	33.7735	23.5421	31.5344	31.2505	23.326	228.884	38.3465	80.6591	86.3451	108.475	132.081	84.4683	113.417	89.8401	98.7006	113.763	123.894	87.8662	139.913	109.752	111.851	83.5181	110.076	114.619	111.916	92.2131	109.33	139.063	214.32	176.092	150.227	160.579	198.805	146.468	1031.16	29.7003	29.8455	22.6201	30.8809	594.402	462.394	53.3004	223.683	494.756	907.853	431.729	444.368	855.789	930.777	486.433	286.539	50.2205	55.9733	22.5351	76.5014	21.4372	248.816	150.579	430.931	264.146	120.205	242.499	109.682	407.984	482.283	461.858	0	0	-644.396	72.8266	677.797	770.332	4291.53	1287.59	797.978	48.45	426.913	-4511.2
741000	741	2.46749	2.47525	2.46659	24872.3	0.740999	504.272	22.479	220.267	265.129	214.415	228.72	142.374	200.268	187.146	171.687	170.951	135.325	175.175	186.122	213.765	188.613	155.984	192.296	206.42	202.048	167.341	183.841	136.704	148.156	152.235	153.557	212.155	160.915	264.91	203.037	244.604	243.831	215.512	96.6225	86.4634	24.9047	36.9337	28.885	26.0977	32.8878	208.435	25.6452	118.111	86.1672	109.518	146.443	105.349	138.18	106.763	100.732	106.825	121.937	87.8896	114.577	95.1936	125.689	90.2406	128.96	147.422	91.9605	105.065	85.5321	89.674	238.756	133.176	186.979	157.199	259.823	127.674	1081.89	17.2902	18.8966	24.8033	28.463	596.546	434.716	60.0235	170.346	541.469	931.008	400.329	384.269	974.577	865.783	421.449	256.793	52.7586	47.7351	27.0362	105.07	35.4913	275.195	148.791	335.704	291.533	138.935	266.249	77.4172	440.423	488.971	445.048	0	0	-645.58	84.4605	666.662	770.849	4292.35	1285.79	778.078	42.5902	423.868	-4530.35
741250	741.25	2.46672	2.47525	2.46573	24864.6	0.741249	492.323	22.0162	184.693	235.504	259.427	218.75	158.464	206.718	163.97	164.124	179.191	168.377	174.986	194.626	204.449	188.845	180.25	199.179	184.517	191.104	170.75	204.457	140.605	152.785	180.937	178.727	207.9	173.645	214.034	202.146	242.774	254.783	237.135	67.3564	86.5711	16.0697	24.1108	17.3916	23.2318	17.9881	226.057	24.1429	79.6297	88.8384	111.574	97.1926	148.195	137.251	117.103	110.629	122.502	95.2712	105.637	97.9492	72.0351	105.472	153.031	149.399	119.393	113.704	89.0818	110.304	89.7002	197.825	127.88	152.588	160.131	253.008	149.31	1034.75	15.9907	23.3269	15.9284	23.8737	612.339	444.358	60.0251	230.518	495.433	927.167	474.29	443.588	858.181	966.488	449.17	323.514	45.0285	40.6677	33.3375	97.2984	14.0698	274.562	137.926	335.305	216.572	152.889	228.581	126.48	435.487	471.403	474.744	0	0	-653.289	92.1649	665.194	773.536	4246.66	1282.07	767.043	51.7622	435.808	-4600.26
741500	741.5	2.47434	2.47525	2.47423	24941.3	0.741499	491.749	23.5886	282.735	204.173	222.678	177.319	145.959	189.347	198.232	183.685	181.419	153.674	211.818	157.285	185.831	186.273	202.119	206.865	188.833	173.111	193.402	202.662	144.236	153.672	177.422	186.743	250.98	144.629	226.764	240.939	197.108	218.132	231.1	91.547	65.0107	34.405	20.2268	19.5854	28.6054	32.2601	233.849	27.5988	86.3188	83.7775	93.0685	123.463	138.57	143.869	106.462	78.5664	111.67	125.65	110.927	99.1715	101.597	97.8061	125.53	112.812	123.791	83.829	84.1557	112.504	79.3755	273.896	153.123	167.717	163.152	209.679	145.308	978.682	18.8435	36.5094	28.8111	14.8709	557.943	439.99	58.2405	243.729	604.886	975.673	438.815	453.414	924.579	897.619	399.503	266.157	27.5645	57.6112	28.2916	71.7675	20.864	239.843	118.194	311.721	260.617	122.355	223.894	111.388	473.793	532.964	502.46	0	0	-652.031	68.5246	674.847	798.001	4283.76	1260.76	750.187	50.66	416.469	-4588.04
741750	741.75	2.47023	2.47525	2.46965	24900	0.741749	490.886	23.4598	243.382	205.296	208.756	267.241	144.165	199.144	146.206	141.073	180.688	159.983	218.996	171.877	161.204	186.466	158.512	191.847	219.762	203.926	204.637	191.975	179.563	194.497	173.869	172.094	192.708	170.766	218.687	206.429	274.534	227.695	215.164	96.4526	97.3758	14.2303	21.3514	29.1316	17.8291	16.6512	200.873	20.0413	105.713	101.818	92.1007	115.652	94.578	174.457	95.1225	115.563	116.94	101.63	111.943	101.782	77.371	106.436	106.542	127.467	101.787	96.1975	82.0071	116.288	127.725	204.164	128.743	177.961	150.292	260.647	128.373	1035.89	20.1589	30.338	19.7835	30.5087	620.129	442.676	66.3658	179.19	497.053	947.852	404.484	447.073	836.471	966.598	425.274	292.336	76.065	46.0847	41.0439	60.4583	16.791	215.657	102.004	315.132	265.452	135.369	245.272	138.248	518.203	529.816	452.257	0	0	-641.303	61.4715	682.07	751.249	4262.43	1275.75	767.513	49.9517	442.202	-4620.46
742000	742	2.47709	2.47525	2.47731	24969.1	0.741999	485.782	23.4896	266.292	283.775	209.712	221.399	148.596	209.754	150.168	155.652	125.293	146.692	206.346	182.374	196.038	171.14	172.477	202.138	155.302	229.145	244.403	220.779	162.469	151.586	140.133	182.847	184.804	188.974	223.704	240.841	230.786	235.305	194.331	114.445	69.698	18.2604	25.1995	23.1548	16.1953	31.1615	227.19	24.8514	104.06	80.7633	111.926	97.8774	114.442	108.656	89.4672	74.6266	93.6802	112.044	113.66	109.281	96.8569	96.1845	99.9198	106.485	120.311	88.0087	116.753	131.074	113.903	203.166	132.246	162.203	122.621	219.378	127.788	1078.81	14.9313	20.9324	27.4096	20.8875	605.253	436.322	65.2225	225.935	551.413	976.82	497.78	517.101	803.759	887.892	452.015	263.886	52.3773	48.181	26.7957	83.7811	32.1378	259.664	129.432	394.647	212.968	90.1364	253.851	108.865	413.637	449.315	412.95	0	0	-630.613	78.6257	676.934	727.891	4280.18	1284.03	766.956	51.1867	435.144	-4580.09
742250	742.25	2.45609	2.47525	2.45386	24757.4	0.742249	480.726	20.1399	243.786	239.223	229.707	200.681	158.714	205.411	171.807	137.79	169.319	138.238	190.473	190.716	188.866	157.028	175.955	193.44	176.63	234.701	182.933	223.543	158.523	173.236	191.604	182.531	217.032	195.222	244.682	234.601	206.777	233.244	236.082	88.6756	86.6977	21.2939	20.5807	33.0804	27.408	29.425	251.626	14.3546	82.4505	85.1906	120.574	126.004	152.631	131.967	91.5297	105.214	92.8771	104.789	97.3528	142.88	88.6686	132.634	103.301	89.2901	105.641	85.627	158.741	129.203	86.3778	221.813	153.871	154.704	153.989	243.653	150.429	1029.92	23.2924	30.7008	29.4197	32.0892	629.588	435.224	59.083	234.126	543.672	915.994	400.618	452.093	892.298	850.617	459.026	313.326	48.6719	41.0186	26.6734	116.476	27.4638	221.429	133.104	336.614	246.559	106.627	260.865	115.626	430.304	494.584	458.546	0	0	-627.077	46.6083	669.69	787.725	4281.11	1242.51	815.392	48.1953	421.113	-4536.82
742500	742.5	2.52268	2.47525	2.52819	25428.6	0.742499	485.696	20.9994	219.61	258.456	229.138	253.536	150.297	190.073	192.502	202.14	157.804	169.21	174.314	211.315	181.449	162.797	202.212	170.585	179.053	184.038	187.958	189.126	144.73	158.909	168.606	182.573	208.667	159.805	244.293	220.384	190.366	249.712	208.599	109.464	80.7192	22.5553	38.454	17.6716	34.1271	42.8278	198.122	17.3276	116.401	89.2713	107.43	90.2779	137.773	133.613	128.472	84.7762	110.872	101.819	106.936	85.5595	88.4286	105.075	110.94	131.86	96.953	102.222	92.5259	95.2143	120.176	204.241	118.266	128.671	148.16	244.331	147.978	977.617	14.4009	30.0532	33.9999	16.6359	588.608	450.722	50.583	203.667	587.47	849.983	402.396	471.114	830.454	835.361	460.073	288.084	86.7377	37.3222	27.9284	100.418	31.1224	189.847	101.474	390.316	237.525	168.415	288.816	133.05	431.715	460.366	528.415	0	0	-627.492	76.4893	674.311	695.961	4296.46	1272.39	792.712	45.8606	444.208	-4506.41
742750	742.75	2.45936	2.47525	2.45752	24790.4	0.742749	474.41	19.294	198.169	182.371	212.47	208.885	166.36	210.533	166.299	164.295	199.213	155.318	189.289	178.37	167.34	215.256	152.242	171.481	162.702	210.302	208.781	206.076	173.552	156.435	169.706	199.998	200.44	135.622	228.406	238.359	202.347	246.811	225.088	83.1546	70.2227	30.633	13.6661	20.0896	27.4617	15.1242	216.608	22.4151	101.913	86.7618	94.0491	129.944	111.042	120.12	88.8107	132.214	93.9109	101.017	88.6251	88.3902	90.8141	93.9952	103.463	151.526	145.075	93.4676	111.941	124.616	115.643	234.13	120.629	154.066	152.618	217.312	140.37	973.851	31.3918	35.7267	15.4027	41.544	602.984	451.307	49.1592	258.298	510.381	916.927	480.58	436.923	879.206	833.997	446.884	235.077	30.2429	52.9115	25.8854	73.237	19.2277	258.886	157.82	379.095	239.299	129.843	232.3	121.527	454.153	422.079	419.612	0	0	-640.684	90.2133	671.865	692.161	4287.94	1260.39	791.515	45.1167	435.947	-4536.48
743000	743	2.47066	2.47525	2.47013	24904.3	0.742999	471.002	19.2393	244.002	248.813	214.202	227.179	162.301	202.389	168.026	146.403	157.902	169.657	223.5	191.711	185.375	179.946	192.587	163.442	165.741	171.318	194.498	177.249	172.643	173.847	167.224	174.575	195.662	172.29	253.965	183.017	227.557	229.031	208.446	73.8428	109.484	23.1371	26.8247	24.4526	15.2786	14.4283	232.339	35.6796	98.7454	61.4736	116.516	104.34	118.293	127.156	92.4267	83.0277	108.309	96.834	98.5585	119.156	107.68	85.2286	98.3317	117.936	146.548	84.3926	104.619	100.895	93.595	201.073	133.095	134.543	171.285	254.825	127.896	1087.65	25.6062	44.3116	22.7747	20.6516	643.201	427.111	45.8476	249.555	539.08	998.879	420.974	424.614	866.013	911.139	382.86	290.048	36.2718	62.632	20.4966	58.979	24.6218	251.58	128.12	342.968	258.62	145.32	274.101	136.508	405.815	428.601	470.971	0	0	-633.539	102.331	668.826	750.724	4304.21	1270.21	798.688	38.601	435.96	-4533.47
743250	743.25	2.47456	2.47525	2.47448	24943.6	0.743249	467.81	23.3791	210.43	243.129	253.034	224.244	183.806	210.713	197.164	159.413	173.43	148.884	153.601	204.771	190.432	207.614	148.099	195.427	177.517	173.513	217.356	158.952	176.232	164.011	179.426	174.288	198.403	147.905	237.84	237.614	258.203	248.342	232.272	97.8004	70.4247	30.7825	35.2303	30.1617	16.6339	34.791	243.944	44.8952	76.4081	101.237	92.7485	168.167	124.294	135.93	116.352	88.4703	124.286	105.362	113.094	90.7466	82.885	82.7108	93.2817	139.828	108.215	121.167	115.896	95.9701	145.759	221.405	144.47	158.688	146.006	201.599	131.705	1099.72	9.9971	26.4722	22.394	42.3058	644.737	422.253	46.6388	226.847	521.29	886.661	399.44	440.172	833.447	985.25	409.778	251.591	51.5775	50.8343	25.9444	79.136	14.0296	252.323	130.824	381.421	271.151	110.336	259.608	130.044	476.322	423.477	441.867	0	0	-637.199	73.3353	661.833	725.434	4305.17	1262.99	814.853	36.7848	435.658	-4533.02
743500	743.5	2.50444	2.47525	2.50784	25244.8	0.743499	466.158	23.7673	261.943	196.716	218.95	234.661	138.884	210.888	170.874	174.965	149.373	173.636	190.299	168.146	185.697	153.358	185.649	178.942	178.765	178.409	200.718	150.691	173.114	171.12	133.448	182.398	191.48	152.521	223.184	219.459	197.403	221.509	199.583	97.4778	88.1157	40.9378	27.2169	29.845	17.9283	26.1365	211.9	17.8543	102.606	114.888	102.085	134.775	122.06	153.714	100.992	61.1321	88.3777	109.662	110.804	121.286	74.3999	87.5099	115.239	126.52	122.086	121.191	99.0442	94.8011	116.86	227.418	145.905	134.732	182.063	236.022	140.943	1056.84	16.7497	22.5502	31.9616	27.1147	667.025	425.359	44.9174	231.074	477.958	971.192	452.483	401.491	872.265	844.745	436.51	261.923	68.8864	34.9811	16.7023	76.2265	17.1378	222.406	125.831	372.919	321.7	118.825	238.508	120.132	428.332	437.185	478.952	0	0	-637.123	102.567	668.202	747.654	4296.59	1267.13	843.971	38.1404	447.985	-4518.59
743750	743.75	2.45858	2.47525	2.45664	24782.5	0.743749	463.634	23.5351	270.94	249.641	202.577	231.161	166.61	195.878	173.808	179.131	146.2	161.746	208.082	187.979	192.248	153.211	167.881	189.508	178.392	160.853	216.189	189.345	149.437	184.235	188.367	166.386	241.061	169.14	232.457	204.056	253.484	221.381	253.03	70.9708	67.8665	23.3131	50.6426	29.8828	35.9151	18.0207	219.94	28.8864	74.0545	96.9464	92.6358	89.6915	136.147	132.822	80.338	94.7275	98.8932	114.018	108.954	121.401	72.5813	119.573	102.502	124.402	130.26	98.5796	118.929	95.6227	103.032	179.277	134.931	188.429	146.931	219.374	149.087	1026.17	16.9207	22.8826	34.5841	33.1973	624.368	416.756	44.7059	213.437	479.096	966.624	445.698	392.314	919.105	841.846	406.674	249.403	38.091	66.3215	20.529	67.0014	25.0472	227.34	133.002	351.071	242.56	131.259	243.261	153.212	464.612	499.852	436.678	0	0	-641.307	64.2533	669.336	750.258	4301.27	1282.28	783.649	38.5352	451.651	-4518.61
744000	744	2.44576	2.47525	2.44233	24653.2	0.743999	453.284	23.7606	248.352	195.603	235.792	205.244	138.817	182.929	195.942	180.214	164.428	169.426	214.219	191.146	173.979	199.518	169.633	180.66	177.672	207.947	191.275	208.468	165.858	157.646	163.031	181.886	202.519	149.927	245.282	256.985	223.577	260.584	248.655	111.507	43.9214	27.9224	17.1109	29.4417	20.471	17.9359	207.178	22.3655	124.056	73.9128	112.299	104.025	104.137	148.161	98.1772	81.9423	114.297	102.793	98.9097	136.933	77.7375	72.8263	100.579	153.87	134.189	100.951	107.064	104.227	120.746	216.413	136.274	133.626	149.217	220.996	149.236	1216.92	16.5646	20.6082	22.6178	37.0796	636.624	425.597	47.0283	182.632	581.388	888.874	437.286	418.306	844.457	924.782	467.497	278.145	47.4999	54.565	20.9046	89.2559	24.2653	269.668	92.9501	393.236	242.834	134.748	269.927	109.581	397.664	436.457	468.258	0	0	-638.045	76.6658	660.583	837.347	4281.9	1263.94	761.452	43.2146	429.981	-4503.3
744250	744.25	2.47531	2.47525	2.47532	24951.1	0.744249	458.319	26.0276	235.459	255.268	239.374	200.533	156.442	198.254	145.141	143.285	166.876	179.198	177.599	172.792	173.421	176.039	187.273	163.479	169.622	162.137	167.62	154.08	165.085	158.306	173.106	182.407	160.174	159.695	241.767	238.231	230.777	199.226	248.223	59.9361	114.221	35.1561	28.9304	27.268	19.723	34.0919	222.459	18.6491	78.3209	105.911	140.462	124.483	138.798	125.945	76.01	104.769	96.4057	139.88	117.406	106.384	95.5802	125.253	82.2209	127.114	140.617	87.1952	94.2091	102.267	88.7605	215.029	134.25	171.458	125.829	203.468	132.721	1063.32	23.5194	35.7335	12.3988	24.1885	636.552	421.017	48.4665	229.523	577.849	885.385	486.424	447.777	847.18	908.793	439.285	341.005	50.8993	44.971	22.7579	81.7972	30.0525	256.907	134	329.848	218.388	129.683	206.699	104.964	412.408	469.843	406.82	0	0	-626.749	51.0883	664.394	790.521	4314.35	1268.36	786.76	38.6258	416.361	-4478.2
744500	744.5	2.47114	2.47525	2.47066	24909.1	0.744499	462.242	26.3085	238.896	184.645	223.393	195.46	133.547	217.639	165.628	171.021	145.444	154.29	203.405	188.285	179.823	131.689	178.842	196.401	178.817	198.017	185.24	196.057	197.973	155.151	179.458	157.774	250.064	169.514	251.597	262.124	235.946	246.36	213.58	99.7233	74.6456	32.0016	28.4336	13.9674	23.2319	34.1219	205.352	26.0124	102.77	106.759	114.564	93.6558	125.103	111.928	82.4013	95.5668	112.42	116.479	96.5731	96.9845	95.4259	131.174	78.6571	152.789	154.23	133.145	112.89	92.3728	115.098	219.676	132.96	155.058	169.852	225.757	134.287	1142.54	26.2967	36.1577	30.0071	25.4854	597.265	428.663	45.1131	244.546	537.568	947.505	400.237	431.908	869.55	820.875	463.806	230.071	39.9132	60.8445	39.1732	99.8779	18.0048	249.727	132.517	321.451	243.643	150.517	247.722	121.327	410.852	561.675	497.047	0	0	-630.736	95.8623	681.346	840.118	4302	1257.44	794.182	45.9328	423.188	-4513.27
744750	744.75	2.46894	2.47525	2.46821	24887	0.744749	468.961	26.9812	219.9	197.778	241.587	191.094	156.432	187.703	166.543	200.106	158.436	180.845	182.169	215.949	131.537	209.482	189.165	177.878	188.029	196.467	197.056	148.887	164.331	148.896	167.043	176.719	186.399	179.845	193.229	223.502	201.935	221.733	257.139	80.4463	63.2627	29.2731	25.0466	16.4812	16.7041	28.4171	227.052	19.5453	113.775	78.3425	97.4211	99.5118	132.442	165.705	97.2796	90.8599	102.75	117.396	88.1821	97.7151	104.682	87.5233	95.4064	110.791	140.612	105.521	89.4139	98.1064	90.394	236.434	109.356	136.578	140.457	186.802	149.739	994.817	29.9556	22.5665	30.9429	27.5215	643.764	402.065	43.0409	208.992	524.47	946.796	462.402	420.619	858.948	903.893	405.822	272.678	42.8275	48.143	38.1327	82.5173	19.6644	231.561	124.168	372.954	262.099	176.778	218.01	129.318	429.257	590.15	415.212	0	0	-636.979	71.514	661.382	773.234	4311.62	1246.18	767.138	47.7525	398.148	-4518.77
745000	745	2.45236	2.47525	2.4497	24719.8	0.744999	469.99	25.6656	243.445	214.483	194.848	227.097	132.57	212.343	151.886	165.813	180.659	162.176	180.648	229.317	170.155	177.256	172.966	181.373	188.495	204.344	166.128	155.672	163.112	135.026	166.771	191.463	214.389	154.784	216.988	245.095	237.033	174.931	216.264	118.41	89.8378	25.7366	23.5478	26.7801	39.9768	26.6794	239.746	20.7194	58.9857	93.785	99.1889	120.112	148.609	161.821	96.0488	93.9566	89.2392	108.36	115.543	114.795	75.9683	74.3358	74.9424	109.967	117.139	118.429	122.895	126.734	111.665	247.41	160.583	181.056	130.295	244.277	157.158	966.15	35.8202	38.197	18.4508	25.9392	629.103	415.955	46.8111	226.552	520.669	895.094	420.715	467.315	872.435	902.241	474.06	310.243	43.0394	57.5709	15.9827	85.0443	24.4342	229.669	95.6024	379.233	221.269	98.3144	255.092	105.336	484.696	559.417	403.82	0	0	-640.174	57.4161	673.249	772.114	4311.14	1255.14	760.507	49.2798	416.938	-4513.32
745250	745.25	2.4765	2.47525	2.47665	24963.1	0.745249	471.707	27.195	241.285	226.361	253.843	253.238	155.407	206.232	179.626	152.522	158.388	146.105	164.01	171.664	162.147	157.8	169.098	174.804	160.18	177.481	171.289	169.353	168.61	151.259	190.39	154.816	198.757	176.952	178.624	192.11	208.432	231.69	223.421	88.059	104.115	34.5856	32.8894	25.3435	39.5358	17.3192	222.921	18.7893	77.6224	98.9036	123.426	108.877	166.972	178.306	92.7627	126.512	114.461	118.04	90.3473	102.643	103.876	99.6383	105.108	106.933	141.146	107.921	101.691	137.47	97.8331	192.083	135.595	146.595	139.339	225.377	144.961	940.658	22.2809	43.9888	29.5558	17.7291	638.341	400.638	52.3221	239.491	511.731	990.985	426.369	448.418	835.858	831.595	422.002	248.958	44.0335	42.2858	17.3795	88.1653	16.7044	261.809	122.218	405.595	273.03	136.007	251.103	122.509	449.217	574.587	442.59	0	0	-638.68	62.5318	661.676	755.775	4269.03	1264.34	770.057	43.0433	420.329	-4529.42
745500	745.5	2.46229	2.47525	2.46079	24819.9	0.745499	473.048	27.5793	243.04	208.076	199.768	202.277	148.903	203.637	144.264	147.423	156.321	167.616	175.175	241.298	173.567	176.84	145.422	185.352	198.131	179.453	200.572	209.483	169.518	151.911	163.859	189.332	184.948	163.919	214.192	224.167	200.56	233.535	238.121	85.5993	68.3181	18.8234	28.6134	35.3914	23.6102	18.4022	210.765	24.5178	98.6948	97.5675	126.942	113.661	127.018	165.72	112.246	92.9689	83.3773	98.0119	91.8658	87.3545	89.7055	80.1456	81.6434	133.242	160.408	105.016	122.496	92.5347	87.1197	231.46	126.25	131.458	179.152	219.119	130.259	1009.34	25.29	32.0225	32.1361	16.5244	646.631	394.325	41.4868	227.112	474.436	963.443	385.471	406.211	862.087	861.292	409.306	269.389	43.7957	29.063	23.4122	71.8536	20.1855	319.764	105.632	360.844	267.985	106.848	270.967	147.945	483.432	523.123	451.563	0	0	-639.997	81.6566	661.665	796.584	4264.57	1258.24	790.52	34.8693	431.344	-4441.93
745750	745.75	2.49133	2.47525	2.4932	25112.6	0.745749	474.003	27.7336	215.116	202.493	243.156	286.769	140.244	214.564	184.494	191.796	183.461	170.247	177.451	207.465	197.684	195.689	165.347	178.454	214.72	170.645	199.142	176.441	170.167	156.428	169.337	188.553	187.088	205.836	240.493	274.013	234.161	201.068	208.367	94.0641	83.6912	10.5765	23.4347	15.6931	24.0503	16.0766	221.712	34.6218	90.7926	97.1283	95.0616	113.519	117.948	154.326	76.1448	97.8939	81.4214	108.079	85.7975	117.132	76.2044	123.364	111.29	111.971	115.6	123.09	84.8566	105.977	80.3927	254.147	147.453	157.977	178.221	196.907	153.687	1104.07	22.7328	17.9409	34.3753	20.5769	649.261	417.256	46.0978	266.375	538.01	939.832	522.517	427.346	838.488	874.06	490.312	256.109	48.8264	32.5372	21.1561	66.0672	23.9217	255.594	132.094	387.54	238.825	138.387	232.815	113.465	468.788	521.748	457.546	0	0	-644.577	73.7833	662.066	806.127	4287.26	1282.59	774.528	42.6508	427.241	-4480.65
746000	746	2.50243	2.47525	2.50559	25224.5	0.745999	475.866	27.2876	229.832	252.873	212.567	233.293	156.555	216.628	167.842	139.943	183.186	170.128	192.175	190.698	178.255	190.228	158.087	168.501	181.686	204.311	221.188	182.789	158.946	168.121	188.544	194.294	197.229	167.926	192.955	240.105	225.454	220.42	234.896	86.0982	89.0708	18.9662	41.4299	30.2863	15.2953	20.0143	212.909	12.6139	77.5133	105.662	106.017	106.2	130.489	159.069	92.7566	93.763	96.2736	83.7415	106.409	101.676	97.1352	94.2898	110.891	102.764	145.481	104.707	104.96	120.374	86.6286	224.234	136.696	168.872	153.276	213.536	140.68	1083.89	18.0794	21.5434	26.8384	31.202	659.597	412.471	43.5399	244.672	506.194	918.519	417.664	401.254	824.77	893.405	484.622	255.523	47.2725	38.1416	30.9756	42.2925	20.1471	270.576	119.136	328.135	243.397	93.6274	212.642	135.056	478.289	503.347	471.654	0	0	-632.593	116.044	667.303	792.018	4292.32	1280.56	827.58	39.5748	426.144	-4453.85
746250	746.25	2.43652	2.47525	2.43202	24560.1	0.746249	477.156	30.3306	246.294	259.412	211.564	225.247	153.396	201.304	187.698	181.595	178.448	153.302	148.949	214.286	205.69	187.152	173.068	210.282	216.597	198.238	215.299	194.652	184.198	204.112	189.426	182.632	198.841	168.567	236.474	228.356	193.137	234.819	223.425	83.8629	113.576	19.6074	25.12	17.7055	29.2704	29.5393	227.898	26.5236	95.5893	76.7632	100.468	111.272	117.541	157.741	111.053	95.0347	96.4409	105.453	112.24	111.794	101.426	79.7682	104.835	166.006	119.799	86.1496	117.387	108.418	126.288	208.406	131.612	112.664	171.267	236.29	158.973	980.176	27.2001	25.1438	29.7001	17.6251	692.612	428.151	41.2759	232.761	466.536	915.138	385.189	499.293	821.959	947.507	485.622	321.622	41.9856	40.3507	26.9994	87.2513	17.9704	235.699	135.551	402.229	218.906	135.017	235.157	123.803	464.458	499.75	399.83	0	0	-640.71	77.1082	666.091	779.586	4271.13	1265.68	798.783	40.0051	424.573	-4421.87
746500	746.5	2.48047	2.47525	2.48108	25003.2	0.746499	474.034	26.7091	226.564	204.467	229.436	237.704	155.823	192.242	187.971	165.375	175.301	160.482	209.585	201.934	189.69	212.157	219.257	157.747	176.443	207.672	178.19	183.663	165.856	130.382	192.818	169.045	227.208	157.159	202.45	270.822	235.469	236.306	231.795	102.48	79.6697	15.57	29.1357	13.5941	38.1939	25.6682	237.527	29.9952	61.9401	102.066	115.614	144.231	114.125	154.349	94.7926	127.073	107.786	117.246	95.7635	113.042	79.2623	134.367	103.753	105.947	132.508	117.086	98.5793	111.07	79.6118	226.528	165.632	165.92	163.733	199.443	125.741	1032.57	16.8017	43.086	27.4676	13.4783	623.582	417.059	44.1686	189.221	487.409	924.287	359.592	439.454	900.763	887.963	466.47	254.358	47.1884	38.4049	13.5855	73.9671	18.2399	240.023	108.178	380.523	238.467	110.825	244.503	113.054	424.568	488.591	475.78	0	0	-643.302	89.8107	665.167	771.037	4262.4	1251.02	828.794	41.2138	414.233	-4438.58
