step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
59000	59	2.51542	2.47525	2.52009	25355.4	0.58999	751.54	31.5134	232.078	223.447	254.567	203.507	165.094	214.524	204.573	165.34	200.237	160.251	147.679	161.468	183.921	178.063	171.98	177.905	159.972	186.558	148.317	166.154	184.691	177.333	164.318	165.895	220.85	222.145	222.196	202.882	217.645	257.779	247.604	71.182	71.7233	22.2909	9.29921	22.1163	18.2578	20.3486	203.559	32.9918	98.7886	94.1378	113.899	121.106	132.897	115.952	91.3888	113.471	105.773	119.092	115.09	90.6545	99.1843	123.756	87.3334	150.116	158.652	83.6243	102.749	114.508	100.277	241.253	132.647	147.752	213.317	207.296	155.249	1062.63	5.39438	21.1889	19.0242	16.2096	873.39	450.976	45.1556	209.858	542.05	916.68	479.447	442.164	824.469	848.725	426.06	322.527	47.2331	74.1358	27.295	61.5694	30.0053	272.383	105.621	320.645	223.515	95.6969	202.766	158.961	446.742	826.848	460.744	0	0	-620.024	90.7513	667.253	763.509	4291.37	1308.64	768.023	38.5852	250.95	-3729.39
59250	59.25	2.45439	2.47525	2.45196	24740.3	0.59249	755.358	29.6699	244.211	220.407	231.88	228.296	192.223	166.828	165.776	154.294	188.363	180.731	183.713	193.27	215.543	162.61	177.614	133.104	155.206	178.443	196.039	224.296	184.044	133.25	179.45	189.027	235.411	191.48	250.802	235.2	239.051	221.67	244.622	89.5637	67.569	28.1511	32.9581	23.8807	23.6095	15.8209	233.087	31.2848	68.2158	103.641	124.856	105.222	121.464	125.419	87.7774	105.219	110.489	109.164	108.531	115.462	82.9998	116.366	74.7055	117.132	148.534	103.375	103.138	89.9736	74.1246	178.939	146.167	163.3	142.552	243.37	138.831	1104.74	26.2397	26.0233	23.6713	14.1524	886.082	443.13	44.0085	229.385	502.28	1025.06	457.639	409.646	906.532	914.788	481.954	221.663	47.4821	61.9834	24.0202	85.7152	25.5587	203.758	114.249	368.505	253.921	99.4649	269.494	119.836	448.526	814.279	477.873	0	0	-619.688	52.092	672.405	753.686	4313.43	1301.42	767.31	37.9157	254.493	-3720.27
59500	59.5	2.46976	2.47525	2.46912	24895.1	0.59499	748.214	29.9421	262.33	224.657	218.946	192.523	168.704	183.665	144.53	133.035	179.723	148.846	172.73	189.735	192.05	137.575	174.649	177.995	177.343	209.868	160.735	181.711	146.431	171.9	153.799	152.246	185.663	157.612	229.73	188.462	191.823	255.35	230.705	110.555	64.5244	16.8347	19.4872	20.0919	21.7086	46.0573	208.971	19.3753	104.903	84.1481	113.814	105.134	136.727	139.446	79.4817	114.785	79.5258	105.386	89.3518	109.016	87.7475	106.559	94.443	120.143	159.901	97.6226	94.9263	118.946	112.973	215.48	114.532	154.562	150.563	166.006	138.614	969.407	40.6411	27.5272	32.8863	9.45616	891.024	453.479	49.3574	248.787	510.829	901.413	426.563	478.244	861.374	941.057	414.611	310.626	42.2886	54.2703	16.6899	73.679	17.1282	277.353	96.0861	337.366	213.847	130.88	256.702	149.362	464.619	818.558	458.173	0	0	-618.698	107.26	669.693	745.256	4333.87	1271.18	766.474	34.7476	256.448	-3778.34
59750	59.75	2.42066	2.47525	2.41431	24400.2	0.59749	749.343	29.3516	221.641	258.689	202.946	264.944	132.595	228.697	174.066	161.499	183.706	186.612	181.809	172.326	180.982	152.797	163.309	165.615	185.241	237.773	195.969	185.956	205.729	155.038	165.038	187.805	182.042	183.734	212.794	202.668	204.322	251.894	218.259	88.5282	83.4303	25.1495	23.2402	20.4579	11.4695	30.4784	247.525	17.9663	77.1855	82.0087	117.772	108.081	111.271	121.419	94.6934	91.6855	102.614	124.019	91.7638	93.2111	60.9161	90.2188	93.4387	113.015	100.308	113.249	84.2587	83.2924	106.856	218.057	123.832	124.976	142.076	184.809	145.618	985.945	22.4588	33.9235	17.0085	31.0632	866.465	451.079	51.0961	217.514	514.468	920.902	478.669	381.936	905.873	877.179	414.95	243.482	42.5732	47.3202	18.2403	72.6455	11.7789	268.735	95.4434	368.758	282.635	112.147	267.28	134.845	442.756	803.842	519.252	0	0	-610.735	97.1541	666.771	735.602	4303.54	1265.96	750.413	37.0873	259.295	-3747.61
60000	60	2.47423	2.47525	2.47411	24940.3	0.59999	742.353	28.8001	230.831	203.808	243.687	223.241	173.822	192.121	145.014	153.09	167.893	166.961	229.883	180.483	182.967	173.601	171.015	171.659	197.188	164.445	228.103	218.976	142.732	160.438	175.224	177.683	201.338	165.005	235.434	233.926	263.85	249.661	202.285	92.334	94.7022	16.3259	18.3044	22.4458	9.88474	22.8983	233.647	28.6331	103.263	64.4876	90.0908	108.04	138.561	145.73	93.1215	109.786	120.937	104.887	80.8005	78.2653	91.1982	82.0729	107.962	120.683	113.837	87.2849	122.35	101.919	127.706	218.846	128.687	186.65	167.239	271.475	150.783	1048.05	20.9	26.7644	16.7041	15.533	880.712	422.156	53.098	217.092	490.065	839.568	506.885	416.423	801.695	974.381	475.664	233.724	36.7916	48.5875	21.6322	76.7259	29.6044	230.895	114.057	385.906	232.491	134.532	269.598	121.636	470.515	775.179	447.78	0	0	-613.38	75.1531	674.379	724.214	4308.61	1310.99	782.25	35.2175	256.154	-3732.68
60250	60.25	2.50797	2.47525	2.51177	25280.3	0.60249	734.216	27.1025	202.986	200.648	222.15	200.577	192.248	166.24	177.26	147.687	176.304	179.066	171.906	215.532	162.52	177.438	179.158	198.717	140.896	174.617	210.689	174.218	174.056	144.809	160.878	198.405	226.336	195.518	237.357	249.209	235.068	204.653	243.636	74.3565	94.4785	23.1435	15.9192	29.5209	24.6946	23.3089	225.424	21.8743	71.7177	88.5174	112.586	97.1739	114.074	142.992	86.1191	103.48	111.095	114.597	105.268	98.5	116.433	120.361	90.0155	97.7524	139.068	102.647	96.672	116.426	128.421	179.181	151.515	176.031	139.312	231.837	125.463	1082.72	27.071	26.6216	9.00597	22.6563	870.948	442.345	53.1888	220.91	498.572	917.582	442.722	462.268	806.667	935.392	441.744	286.419	44.0326	47.8541	33.5107	53.3683	19.3271	225.346	102.452	411.928	239.152	134.55	229.553	158.587	507.666	827.416	464.474	0	0	-622.436	82.6166	662.386	762.145	4314.97	1298.16	775.273	31.7189	266.669	-3759.28
60500	60.5	2.49775	2.47525	2.50037	25177.4	0.60499	735.744	27.9216	264.131	190.778	258.156	210.014	149.662	172.924	191.525	172.431	189.511	163.533	198.427	175.052	151.976	188.087	200.529	195.316	206.598	157.587	191.729	172.59	151.716	147.385	157.192	154.742	231.655	156.011	244.974	212.965	177.879	184.37	221.346	76.2522	76.8013	31.3642	23.5325	19.6475	24.3721	15.305	235.727	25.0727	77.0618	112.832	101.889	103.524	108.372	133.809	86.3292	103.466	90.0538	112.136	79.9529	104.119	77.7411	102.31	103.431	103.637	154.147	87.8669	114.642	120.667	86.6892	162.142	127.927	184.645	148.916	200.127	140.249	1080.78	32.9627	17.6018	29.0006	21.2995	868.725	433.49	57.798	281.594	477.535	963.426	423.071	436.168	847.423	904.167	408.501	298.819	54.9693	49.8085	21.7808	68.9699	12.2076	238.266	124.805	374.444	241.765	141.903	272.435	127.801	474.22	801.103	461.325	0	0	-631.58	102.628	665.426	743.791	4311.61	1296.41	755.655	33.8652	270.843	-3793.17
60750	60.75	2.43973	2.47525	2.4356	24592.5	0.60749	724.564	27.0769	257.445	232.74	235.542	222.378	172.628	218.546	165.368	151.627	154.26	180.032	169.563	176.5	179.434	188.038	161.576	150.85	171.566	187.354	166.563	186.272	163.743	140.169	136.785	177.965	234.181	204.232	206.433	252.092	225.223	229.322	218.989	82.0042	88.1914	15.4015	23.0106	17.4309	23.3725	31.9871	221.027	30.9142	84.9749	101.724	100.623	112.997	107.668	169.323	71.0133	98.4038	80.7821	116.364	129.369	107.071	91.4333	96.731	106.652	113.617	147.248	95.665	80.8444	92.7839	78.7785	181.795	153.847	157.039	153.84	204.701	114.844	1094.84	24.6388	26.9136	17.0029	19.6955	866.576	429.454	50.2037	193.182	537.472	900.652	397.925	433.048	920.563	952.033	466.695	333.021	36.5421	57.9479	36.1938	61.0468	30.1145	257.668	126.872	379.434	263.97	105.28	204.565	118.504	428.417	864.817	498.55	0	0	-632.766	101.98	667.845	763.964	4324.45	1285.46	732.613	35.7731	271.252	-3760.16
61000	61	2.51609	2.47525	2.52084	25362.2	0.60999	729.793	25.9438	215.689	221.3	259.164	236.005	153.055	216.446	201.188	158.087	178.902	157.54	210.996	221.478	168.664	172.264	191.275	163.717	168.894	205.237	218.01	174.285	189.477	160.094	154.342	185.592	197.655	168.567	227.85	230.002	199.782	226.861	231.501	72.0377	84.2485	23.8402	24.7334	13.2277	28.6475	23.0163	241.691	21.879	97.7817	79.7056	123.031	94.4378	108.239	107.558	108.543	92.0549	94.3213	139.341	102.715	112.858	61.6168	80.9346	109.862	109.991	138.41	83.9746	89.4707	133.291	99.1844	204.164	147.77	203.879	136.419	178.026	146.023	1051.74	28.7826	31.9542	34.2492	18.1971	898.191	412.956	53.7989	223.974	471.874	989.52	412.104	448.836	888.086	1046.92	411.304	302.345	44.838	57.523	37.6577	61.3358	22.9646	223.681	149.145	432.447	185.03	133.065	318.257	150.407	472.432	775.436	440.009	0	0	-620.156	99.1571	680.565	698.777	4332.46	1315.61	740.751	31.2516	276.647	-3788
61250	61.25	2.44045	2.47525	2.4364	24599.7	0.61249	720.229	24.731	239.418	163.618	269.764	219.583	174.837	186.987	156.057	162.332	145.681	152.032	196.577	217.058	181.225	147.354	166.076	153.049	189.149	226.526	161.234	174.005	162.731	161.153	149.133	169.561	203.189	155.099	225.22	217.723	275.266	278.199	218.12	106.24	78.5468	24.0708	48.061	40.917	27.7379	41.0987	201.542	32.4682	90.3617	119.817	126.47	96.3061	111.516	156.37	96.7492	102.734	98.2484	120.838	99.5166	96.4286	101.438	109.708	104.9	130.943	134.717	109.741	120.669	100.512	100.82	208.424	167.083	131.795	117.572	240.675	124.66	1112.15	17.3268	27.2785	28.9566	21.6226	863.93	395.601	57.6378	219.887	576.18	935.871	395.438	409.848	909.582	900.387	430.6	320.406	46.9706	47.1556	23.94	85.1055	40.3889	239.165	131.278	396.112	224.769	151.277	220.236	146.621	412.718	841.653	489.421	0	0	-623.029	85.3793	658.785	665.666	4324.92	1295.07	759.822	35.8313	269.277	-3795.63
61500	61.5	2.47465	2.47525	2.47458	24944.5	0.61499	713.595	26.6871	212.859	244.654	246.275	240.578	131.502	228.493	165.663	155.084	172.955	165.835	180.266	209.279	154.692	179.217	202.775	172.454	169.392	221.509	195.257	214.89	162.44	147.751	132.442	184.782	206.083	170.134	201.979	251.662	218.734	198.662	255.816	73.6964	77.2563	19.0702	24.5793	14.3894	19.1578	20.5457	197.646	22.5079	117.515	107.685	125.028	147.411	100.965	158.778	83.7331	88.1147	89.4057	94.6967	103.419	100.867	96.696	98.285	119.219	108.651	140.22	81.2384	114.103	98.0455	103.527	216.575	154.464	173.064	143.169	234.759	130.249	1063.03	18.2967	29.1673	14.0782	24.268	856.717	402.944	57.6485	225.755	532.843	1014.29	403.178	417.158	913.754	966.493	454.864	268.633	68.4503	52.684	11.9532	70.9936	20.4189	272.299	110.416	418.816	269.117	119.745	263.368	147.467	428.407	811.653	434.768	0	0	-613.895	40.127	661.843	720.37	4363.61	1285.13	772.312	35.6229	278.11	-3792.21
61750	61.75	2.50715	2.47525	2.51085	25272	0.61749	734.397	29.5015	235.368	240.774	208.545	251.058	123.519	173.113	178.632	187.962	140.349	172.751	181.368	210.259	162.139	198.988	181.681	175.225	155.736	174.356	199.07	194.53	170.67	167.968	137.131	186.57	216.629	176.932	199.871	193.718	225.128	213.492	234.683	110.552	56.6583	26.008	19.4702	17.2845	12.3295	31.2297	223.427	17.2116	86.5157	89.3731	115.581	104.78	118.638	127.575	81.338	96.5814	110.975	109.838	98.4348	97.0787	97.7565	114.629	92.531	128.414	126.11	103.733	114.472	103.703	98.4912	198.907	148.539	140.227	165.632	207.973	131.859	1096.72	20.5154	9.04733	27.515	33.7982	906.332	416.108	53.518	241.784	503.358	887.166	475.293	439.919	857.945	869.918	518.083	305.134	61.5001	47.4542	28.4989	64.6337	40.2026	234.5	140.499	400.991	229.53	146.759	270.676	125.141	482.906	866.828	428.44	0	0	-620.198	60.39	668.114	717.884	4330.99	1312.4	757.212	35.0296	279.691	-3791.38
62000	62	2.48889	2.47525	2.49047	25088	0.61999	727.548	34.4418	259.633	271.46	214.888	250.815	142.926	201.492	169.392	188.652	189.635	174.014	190.673	194.212	168.749	148.843	191.853	190.178	177.451	190.895	151.928	161.682	176.551	141.703	176.506	175.821	215.068	145.93	214.903	199.349	251.41	244.355	200.257	125.663	62.2177	19.3391	23.8619	22.8027	13.8689	26.0425	204.429	20.8007	108.389	89.753	103.89	117.058	139.714	150.215	104.031	117.325	97.9562	131.884	100.558	104.024	81.0024	104.726	103.908	94.4353	134.151	114.693	107.649	117.888	110.844	197.591	146.088	162.112	162.933	216.977	123.265	1072.73	28.7715	27.1116	22.7829	22.5945	877.763	432.28	53.9988	254.823	474.204	984.051	449.315	458.809	861.805	914.482	486.478	229.022	44.3264	45.3257	31.8739	87.0891	27.7442	273.654	137.008	349.061	239.232	115.093	216.246	129.674	444.483	834	425.839	0	0	-610.417	114.218	656.919	775.69	4319.57	1295.09	772.837	33.5846	273.029	-3875.08
62250	62.25	2.53138	2.47525	2.53791	25516.3	0.62249	721.866	33.9687	205.315	187.969	269.433	219.602	154.147	220.004	154.15	156.816	187.77	143.112	202.682	197.426	177.06	181.694	154.806	189.727	182.4	168.255	214.388	207.146	171.469	130.195	149.511	194.784	217.858	187.396	241.454	219.152	202.312	216.233	205.93	103.563	75.7803	23.1087	15.5285	28.1083	29.4801	25.4013	231.275	28.7567	74.3646	90.4563	91.5008	123.1	132.305	126.141	96.2852	131.543	107.7	122.352	84.7011	95.5317	92.2156	74.7751	110.655	128.107	140.485	115.315	91.2893	114.591	139.053	244.537	133.464	136.803	151.962	185.653	119.04	1125.75	16.884	14.9928	11.0827	15.5342	818.485	431.419	42.1653	219.305	482.687	939.716	402.612	399.957	861.619	740.76	453.998	279.275	51.6347	60.6713	26.79	48.8301	47.6333	262.722	170.924	390.283	199.784	118.724	251.949	146.804	407.806	796.683	439.212	0	0	-611.729	71.7553	668.14	750.23	4334.79	1282.43	755.117	33.0096	284.012	-3820.39
62500	62.5	2.50437	2.47525	2.50775	25244	0.62499	719.53	30.6548	263.685	186.507	221.619	262.577	132.659	175.857	166.098	175.385	200.405	168.364	212.004	194.258	188.934	151.744	209.496	167.719	159.815	195.741	161.344	207.196	178.286	151.997	148.502	189.148	215.018	139.525	227.047	239.242	241.817	221.21	225.303	80.4729	107.021	18.3298	28.1183	31.0434	16.8607	17.1537	235.816	27.5189	89.4723	82.2041	98.5683	89.9753	118.192	127.154	95.2073	97.4963	125.363	123.103	81.3689	77.5634	109.038	120.013	76.7971	119.297	112.712	124.689	90.167	118.887	97.8653	245.873	138.837	169.683	153.501	229.488	135.701	1037.78	21.3475	24.5363	11.2268	14.2229	786.858	432.66	48.5068	220.281	485.925	944.324	467.769	428.39	845.873	921.393	413.547	281.385	40.6547	50.6317	25.8934	60.6786	16.0589	302.521	133.269	383.305	278.531	155.678	194.046	91.5464	446.7	852.402	419.97	0	0	-623.198	66.4709	672.104	761.992	4306.24	1306.31	737.455	33.7856	282.991	-3885.97
62750	62.75	2.48118	2.47525	2.48187	25010.3	0.62749	715.504	32.2352	237.902	205.726	245.223	217.377	140.961	204.191	158.068	127.07	174.016	211.068	171.898	213.826	169.38	174.115	165.923	194.344	170.471	178.017	209.797	209.244	172.512	116.671	177.856	169.682	184.636	182.24	223.061	258.266	213.702	255.06	208.485	77.1932	87.515	26.3603	14.6086	38.4482	14.4879	20.1303	191.049	18.8517	93.0561	132.257	84.1038	96.8923	129.164	130.442	65.4276	96.6863	106.016	152.509	106.634	115.127	83.9261	109.34	125.629	159.402	158.697	99.4276	115.176	78.906	116.585	194.17	121.786	172.255	141.434	200.587	141.475	1178.69	19.3026	20.9148	46.7742	37.3392	844.837	421.571	51.4737	220.119	575.811	968.839	432.26	407.494	894.165	959.039	446.842	305.501	47.2205	83.4605	18.4633	61.4793	20.9492	268.498	130.647	399.156	202.738	109.407	249.81	119.868	493.664	759.417	448.59	0	0	-609.159	109.831	663.683	798.095	4329.09	1320.09	754.099	33.6365	294.973	-3927.27
63000	63	2.4798	2.47525	2.48033	24996.4	0.62999	701.87	32.5706	225.832	217.787	233.348	205.359	128.269	230.982	187.108	183.139	197.841	163.233	183.118	181.182	179.168	188.334	158.593	164.911	158.464	188.426	200.727	198.557	146.968	141.806	195.211	191.47	163.357	168.663	167.223	278.869	259.864	267.423	213.523	87.4416	79.8803	22.7205	23.5261	33.1271	21.1469	32.5651	213.056	22.8758	59.0939	111.84	99.4128	88.1686	146.35	134.05	86.4458	108.198	97.4576	103.391	103.538	140.083	95.8199	114.221	94.3631	123.394	123.87	101.369	132.866	107.664	101.859	222.982	163.155	190.226	150.701	213.762	122.982	1008.39	21.4837	26.4797	33.7983	19.7169	819.677	421.237	49.7429	249.074	434.306	1017.17	437.944	455.941	943.997	891.024	461.48	274.944	60.6539	51.0752	26.0334	68.4182	31.5212	242.826	134.823	390.145	246.762	113.681	217.919	116.969	465.915	759.063	481.093	0	0	-623.93	112.405	674.628	819.32	4336.03	1345.09	737.067	38.5828	299.246	-3824.13
63250	63.25	2.4839	2.47525	2.48491	25037.7	0.63249	692.272	29.9438	277.748	210.343	230.732	220.787	172.106	185.793	164.951	149.543	164.269	162.768	183.681	192.734	204.804	188.541	139.574	163.506	218.879	185.583	193.067	202.133	173.853	149.444	160.783	164.64	195.2	169.3	240.346	251.571	266.676	213.297	222.388	81.1226	97.0608	11.0144	10.871	42.7493	29.6602	17.5052	214.966	32.1193	70.743	116.505	99.5731	110.485	118.639	154.983	120.425	112.59	90.5083	138.949	84.738	140.834	93.6693	92.0466	130.041	108.648	123.707	94.3726	115.763	108.803	120.974	248.61	170.43	185.279	186.294	220.848	173.138	1100.51	17.377	26.305	33.8962	18.1642	848.853	418.614	52.2608	228.892	612.212	993.745	423.186	396.392	892.567	895.399	478.671	241.216	52.0431	40.4417	24.9287	63.7306	14.2047	280.038	121.4	392.417	263.639	119.259	199.849	122.625	462.9	814.394	475.077	0	0	-626.216	82.1887	660.183	730.466	4324.54	1333.93	745.22	41.9055	298.467	-3844.12
63500	63.5	2.48986	2.47525	2.49156	25097.8	0.63499	680.548	29.2221	196.434	189.41	279.468	201.457	139.28	178.662	188.551	145.347	139.894	155.895	223.757	177.513	174.497	167.219	171.321	169.732	188.018	198.324	192.321	202.048	165.045	155.918	156.115	165.967	169.904	156.625	242.542	195.598	218.658	248.166	231.749	111.379	73.0588	13.371	25.8219	28.1798	42.8553	18.6126	208.088	20.1005	92.3697	108.163	118.563	121.322	119.183	133.014	114.851	77.4194	103.148	134.759	83.5434	123.237	124.466	103.101	87.1748	124.286	148.444	87.8827	78.3351	101.141	144.267	227.231	100.948	146.956	133.757	172.894	156.659	1037.37	24.7244	23.1414	39.701	12.7546	808.914	419.543	50.442	232.954	529.596	940.561	458.564	392.493	729.964	895.333	437.418	280.107	58.5134	38.754	27.7055	80.8695	17.3185	228.738	139.35	408.388	208.789	163.286	227.688	149.45	456.54	797.907	457.713	0	0	-625.815	59.6093	675.385	771.232	4317.8	1356.64	782.851	35.0822	296.526	-3793.41
63750	63.75	2.47694	2.47525	2.47713	24967.5	0.63749	694.999	29.0636	208.021	248.343	240.66	222.021	138.091	205.791	164.454	161.767	177.204	153.676	230.241	203.405	170.237	204.4	160.009	183.391	171.009	222.494	200.81	205.022	156.931	155.167	201.627	190.422	191.471	157.266	195.784	210.896	247.78	226.17	233.679	107.472	66.838	42.1193	32.466	14.6143	16.8461	24.3343	264.185	11.7297	67.6576	76.758	111.305	149.915	161.888	174.662	112.724	111.475	106.539	129.478	98.6453	119.532	83.4238	120.323	89.6663	130.213	110.626	117.231	103.325	119.148	91.8503	205.233	95.6786	130.767	175.445	217.163	157.803	991.069	24.7847	21.4085	24.0151	23.0103	816.817	437.606	55.4984	183.233	480.934	981.941	378.628	485.453	883.389	1016.99	434.336	310.74	51.8625	40.7969	15.9299	63.0254	37.7484	297.531	129.007	374.765	230.028	116.226	263.133	128.325	456.756	791.802	435.051	0	0	-619.996	94.6598	661.322	714.238	4342.55	1323.33	781.05	43.9852	300.77	-3752.81
64000	64	2.48046	2.47525	2.48107	25003	0.63999	695.197	25.1151	303.502	229.08	229.917	219.639	159.074	196.374	163.227	136.332	153.835	196.418	187.78	200.184	187.905	188.511	195.754	138.551	150.106	171.232	207.675	186.978	173.032	153.038	187.599	121.141	235.02	182.872	192.818	197.507	242.244	261.436	221.792	90.1458	81.3028	32.1357	29.0478	29.8372	18.4938	28.6533	185.021	21.6439	111.686	118.801	105.86	124.111	143.168	137.252	73.2163	119.158	104.494	90.4291	108.273	95.5927	105.468	91.3322	81.0226	116.374	131.236	97.1484	139.209	111.381	101.396	203.27	138.272	127.623	141.449	206.369	113.951	1049.22	11.4503	15.796	17.4256	19.7215	783.491	437.408	52.4026	212.152	526.059	888.221	478.17	439.65	950.582	859.724	495.718	231.497	33.2855	57.5239	13.8446	53.205	29.8905	247.326	109.104	412.78	233.415	94.6642	233.182	121.291	496.356	813.173	495.226	0	0	-616.424	75.2057	659.157	714.638	4331.31	1295.55	787.731	37.8636	289.17	-3746.56
64250	64.25	2.4976	2.47525	2.5002	25175.8	0.64249	682.578	25.9569	231.943	243.812	242.02	206.196	157.38	173.871	183.083	182.571	196.362	160.617	191.061	165.558	178.287	150.618	160.721	147.302	178.302	174.048	199.216	177.11	171.09	169.008	179.878	206.19	176.441	162.214	233.881	241	212.536	205.215	206.229	91.4534	114.527	25.1646	23.1283	26.8717	16.5448	16.5564	247.231	10.5431	84.2905	78.4191	143.012	113.139	128.722	158.428	90.7344	103.893	135.185	112.371	68.6832	75.1948	91.5457	121.128	106.436	117.129	160.436	113.894	88.9635	93.8014	115.38	242.216	140.366	181.522	169.276	262.155	140.274	1049.94	26.2532	25.4802	27.6811	28.6045	762.795	464.551	48.986	249.769	501.404	936.292	423.61	402.413	914.421	960.803	456.672	263.127	46.1063	47.054	33.6731	86.3179	8.78067	253.251	126.717	393.179	271.413	126.243	261.557	121.921	419.046	879.438	458.098	0	0	-634.203	79.8321	655.351	770.144	4335.19	1314.45	762.125	42.4434	302.03	-3780.73
64500	64.5	2.47621	2.47525	2.47632	24960.2	0.64499	691.192	25.239	266.822	216.593	159.11	214.86	155.942	171.264	188.27	160.423	198.858	155.103	173.434	207.392	192.7	200.365	159.32	163.664	181.4	179.196	185.629	177.629	173.28	163.306	187.804	152.194	226.414	183.848	213.459	201.166	242.253	227.312	254.221	95.2998	50.1936	31.6603	12.2185	19.0396	28.1452	19.5794	251.615	47.12	54.6856	93.1934	142.668	82.3096	134.325	179.264	82.4644	89.9936	103.221	116.708	96.5085	87.3048	89.9656	91.5758	96.0358	122.598	125.916	87.5303	97.6987	101.45	98.6827	188.198	151.999	149.164	154.148	244.038	154.98	1076.89	21.0478	36.2435	14.7946	17.7201	831.148	446.027	49.5188	242.839	461.244	890.902	479.116	460.143	837.785	833.554	397.018	322.236	50.906	50.408	21.2128	57.7904	25.7204	211.353	145.946	391.122	275.667	128.454	215.971	120.598	424.123	757.427	412.412	0	0	-630.225	90.2398	660.93	748.171	4306.55	1313.09	722.64	44.5933	304.845	-3793.92
